<FG2 'FG2-SHELL V4.03' (Nov 25 2020) NOW(UTC):01.08.2023 21:35:18>,,,,,
<FILE: C:\FG2_Shell_V3\data/A543E3/raw/A543E3_20230801133449.f2b>,,,,,
<LOGGER: $A543E3>,,,,,
<FILESIZE: 125196 Bytes>,,,,,
<MEMORY CLEAR>,,,,,
<PARAMETER_SET: C:\FG2_Shell_V3\data/A543E3/par/A543E3_20220923212752.f2p>,,,,,
<PERIOD: 3600 sec>,,,,,
<TIME: 23.09.2022 22:29:08>,,,,,
<HK-BATUSED: 0.0 % (CALC)>,,,,,
NO,TIME,#1:oC,#2:X,#3:Y,HK-BAT:V
5993,31.05.2023 14:00:00,9.77221,5.96085,-5.28653,
5994,31.05.2023 15:00:00,12.004,5.95673,-5.29775,
5995,31.05.2023 16:00:00,12.2881,5.95552,-5.28768,
5996,31.05.2023 17:00:00,13.6643,5.97299,-5.31962,3.462
5997,31.05.2023 18:00:00,11.769,5.97772,-5.29001,
5998,31.05.2023 19:00:00,21.8928,6.01386,-5.37604,
5999,31.05.2023 20:00:00,20.5743,5.99244,-5.37553,
6000,31.05.2023 21:00:00,20.7505,5.9825,-5.38335,
6001,31.05.2023 22:00:00,23.0579,5.96387,-5.41234,
6002,31.05.2023 23:00:00,25.5791,5.92339,-5.42249,3.423
6003,01.06.2023 00:00:00,25.5606,5.84962,-5.40308,
6004,01.06.2023 01:00:00,22.9325,5.84319,-5.38183,
6005,01.06.2023 02:00:00,20.0817,5.8105,-5.36927,
6006,01.06.2023 03:00:00,16.0907,5.78699,-5.34763,
6007,01.06.2023 04:00:00,9.96375,5.80655,-5.31923,
6008,01.06.2023 05:00:00,6.98438,5.80638,-5.30865,3.44
6009,01.06.2023 06:00:00,4.31031,5.77458,-5.28975,
6010,01.06.2023 07:00:00,2.69813,5.79177,-5.27906,
6011,01.06.2023 08:00:00,2.04523,5.79468,-5.26981,
6012,01.06.2023 09:00:00,1.80502,5.80919,-5.27739,
6013,01.06.2023 10:00:00,1.39602,5.82803,-5.27196,
6014,01.06.2023 11:00:00,0.886504,5.86247,-5.26729,3.457
6015,01.06.2023 12:00:00,0.0997244,5.89719,-5.26299,
6016,01.06.2023 13:00:00,0.540992,5.92152,-5.26484,
6017,01.06.2023 14:00:00,1.0738,5.9408,-5.26836,
6018,01.06.2023 15:00:00,2.03994,5.95673,-5.2753,
6019,01.06.2023 16:00:00,2.8484,5.97794,-5.2807,
6020,01.06.2023 17:00:00,4.19867,5.98233,-5.28734,3.456
6021,01.06.2023 18:00:00,3.37274,6.00227,-5.27068,
6022,01.06.2023 19:00:00,5.88332,5.99722,-5.29259,
6023,01.06.2023 20:00:00,6.66057,6.00996,-5.29559,
6024,01.06.2023 21:00:00,7.59602,6.0293,-5.30399,
6025,01.06.2023 22:00:00,7.5865,6.05522,-5.30027,
6026,01.06.2023 23:00:00,11.5193,6.05621,-5.32024,3.429
6027,02.06.2023 00:00:00,17.305,6.04913,-5.3625,
6028,02.06.2023 01:00:00,16.3706,6.03864,-5.34005,
6029,02.06.2023 02:00:00,10.523,6.00227,-5.30444,
6030,02.06.2023 03:00:00,9.93413,5.99777,-5.30388,
6031,02.06.2023 04:00:00,6.51613,5.9753,-5.29813,
6032,02.06.2023 05:00:00,6.37222,5.99002,-5.29842,3.43
6033,02.06.2023 06:00:00,4.65104,5.9814,-5.29463,
6034,02.06.2023 07:00:00,4.47009,5.99667,-5.29626,
6035,02.06.2023 08:00:00,-0.23731,5.98293,-5.26639,
6036,02.06.2023 09:00:00,-0.105037,5.99057,-5.27587,
6037,02.06.2023 10:00:00,-0.434663,5.9959,-5.26671,
6038,02.06.2023 11:00:00,-2.41085,5.99832,-5.25355,3.435
6039,02.06.2023 12:00:00,1.30449,6.01194,-5.28545,
6040,02.06.2023 13:00:00,2.58914,6.01029,-5.30227,
6041,02.06.2023 14:00:00,8.17751,5.99458,-5.32732,
6042,02.06.2023 15:00:00,11.1431,5.96563,-5.32963,
6043,02.06.2023 16:00:00,15.1108,5.94789,-5.34868,
6044,02.06.2023 17:00:00,16.4727,5.93432,-5.36192,3.435
6045,02.06.2023 18:00:00,17.9706,5.94058,-5.37819,
6046,02.06.2023 19:00:00,19.6828,5.91218,-5.39706,
6047,02.06.2023 20:00:00,19.0082,5.9074,-5.40413,
6048,02.06.2023 21:00:00,18.7235,5.87878,-5.4098,
6049,02.06.2023 22:00:00,16.6135,5.88538,-5.37764,
6050,02.06.2023 23:00:00,19.5103,5.8377,-5.39295,3.466
6051,03.06.2023 00:00:00,18.8325,5.80062,-5.40345,
6052,03.06.2023 01:00:00,17.922,5.79705,-5.39244,
6053,03.06.2023 02:00:00,17.9722,5.79814,-5.39672,
6054,03.06.2023 03:00:00,16.023,5.82231,-5.36213,
6055,03.06.2023 04:00:00,12.8479,5.81869,-5.34903,
6056,03.06.2023 05:00:00,10.3659,5.81539,-5.33619,3.428
6057,03.06.2023 06:00:00,9.43783,5.80534,-5.33143,
6058,03.06.2023 07:00:00,8.19126,5.81039,-5.32493,
6059,03.06.2023 08:00:00,6.46005,5.81473,-5.31659,
6060,03.06.2023 09:00:00,4.53782,5.81737,-5.30429,
6061,03.06.2023 10:00:00,3.17697,5.83154,-5.30073,
6062,03.06.2023 11:00:00,3.49073,5.84258,-5.29946,3.428
6063,03.06.2023 12:00:00,1.76375,5.84824,-5.29188,
6064,03.06.2023 13:00:00,7.50236,5.85538,-5.32455,
6065,03.06.2023 14:00:00,11.2145,5.8606,-5.33517,
6066,03.06.2023 15:00:00,17.5981,5.86165,-5.39487,
6067,03.06.2023 16:00:00,19.8394,5.84247,-5.4003,
6068,03.06.2023 17:00:00,16.8066,5.83429,-5.3781,3.486
6069,03.06.2023 18:00:00,18.6452,5.77029,-5.40046,
6070,03.06.2023 19:00:00,18.1653,5.79941,-5.39834,
6071,03.06.2023 20:00:00,17.551,5.82687,-5.401,
6072,03.06.2023 21:00:00,18.6156,5.80276,-5.42906,
6073,03.06.2023 22:00:00,19.5034,5.79106,-5.4131,
6074,03.06.2023 23:00:00,22.005,5.82528,-5.43679,3.49
6075,04.06.2023 00:00:00,23.6177,5.76013,-5.43024,
6076,04.06.2023 01:00:00,24.2595,5.76996,-5.45674,
6077,04.06.2023 02:00:00,19.8442,5.78117,-5.41435,
6078,04.06.2023 03:00:00,22.4997,5.79293,-5.42203,
6079,04.06.2023 04:00:00,20.3987,5.77403,-5.41314,
6080,04.06.2023 05:00:00,19.7002,5.77782,-5.40492,3.501
6081,04.06.2023 06:00:00,16.8484,5.78677,-5.37879,
6082,04.06.2023 07:00:00,15.1844,5.78403,-5.37055,
6083,04.06.2023 08:00:00,10.7939,5.76304,-5.34857,
6084,04.06.2023 09:00:00,8.22777,5.74722,-5.34209,
6085,04.06.2023 10:00:00,7.55739,5.75008,-5.3386,
6086,04.06.2023 11:00:00,7.50713,5.74942,-5.33388,3.452
6087,04.06.2023 12:00:00,6.26216,5.74173,-5.32887,
6088,04.06.2023 13:00:00,10.2346,5.78419,-5.36566,
6089,04.06.2023 14:00:00,17.1987,5.83517,-5.38854,
6090,04.06.2023 15:00:00,22.9373,5.84566,-5.41627,
6091,04.06.2023 16:00:00,16.6161,5.77139,-5.3725,
6092,04.06.2023 17:00:00,25.159,5.82111,-5.43936,3.484
6093,04.06.2023 18:00:00,26.1061,5.78936,-5.43611,
6094,04.06.2023 19:00:00,27.7579,5.82319,-5.4579,
6095,04.06.2023 20:00:00,26.351,5.78979,-5.45043,
6096,04.06.2023 21:00:00,28.8716,5.80759,-5.46843,
6097,04.06.2023 22:00:00,26.9754,5.80446,-5.45935,
6098,04.06.2023 23:00:00,24.3426,5.8912,-5.4263,3.511
6099,05.06.2023 00:00:00,20.3526,5.80699,-5.39983,
6100,05.06.2023 01:00:00,14.4955,5.78348,-5.37007,
6101,05.06.2023 02:00:00,15.4928,5.87164,-5.37605,
6102,05.06.2023 03:00:00,16.7262,5.80512,-5.37319,
6103,05.06.2023 04:00:00,7.44257,5.73261,-5.33808,
6104,05.06.2023 05:00:00,7.23994,5.74085,-5.31698,3.424
6105,05.06.2023 06:00:00,3.46587,5.6913,-5.3141,
6106,05.06.2023 07:00:00,3.3611,5.69224,-5.31802,
6107,05.06.2023 08:00:00,2.80343,5.6879,-5.31382,
6108,05.06.2023 09:00:00,1.64206,5.68636,-5.30365,
6109,05.06.2023 10:00:00,1.05052,5.69053,-5.29994,
6110,05.06.2023 11:00:00,-0.361121,5.69185,-5.28693,3.447
6111,05.06.2023 12:00:00,0.930418,5.71608,-5.29667,
6112,05.06.2023 13:00:00,1.0992,5.73508,-5.29602,
6113,05.06.2023 14:00:00,1.70449,5.75096,-5.30217,
6114,05.06.2023 15:00:00,5.05528,5.77606,-5.31688,
6115,05.06.2023 16:00:00,6.21083,5.81512,-5.31837,
6116,05.06.2023 17:00:00,7.8939,5.84665,-5.32679,3.458
6117,05.06.2023 18:00:00,12.4881,5.84676,-5.37709,
6118,05.06.2023 19:00:00,13.578,5.84918,-5.38068,
6119,05.06.2023 20:00:00,17.9505,5.87648,-5.41035,
6120,05.06.2023 21:00:00,20.9426,5.89373,-5.42264,
6121,05.06.2023 22:00:00,18.8151,5.87148,-5.40344,
6122,05.06.2023 23:00:00,20.8891,5.88043,-5.40949,3.51
6123,06.06.2023 00:00:00,26.4727,5.90279,-5.44839,
6124,06.06.2023 01:00:00,18.3881,5.88153,-5.39838,
6125,06.06.2023 02:00:00,16.96,5.87,-5.38664,
6126,06.06.2023 03:00:00,14.5436,5.84385,-5.37037,
6127,06.06.2023 04:00:00,12.1638,5.82742,-5.35628,
6128,06.06.2023 05:00:00,10.7722,5.80078,-5.3567,3.45
6129,06.06.2023 06:00:00,10.7886,5.8066,-5.35736,
6130,06.06.2023 07:00:00,10.2167,5.80106,-5.34879,
6131,06.06.2023 08:00:00,7.57168,5.77002,-5.33226,
6132,06.06.2023 09:00:00,7.64841,5.76991,-5.33565,
6133,06.06.2023 10:00:00,7.00977,5.7681,-5.32796,
6134,06.06.2023 11:00:00,4.62089,5.76595,-5.31131,3.455
6135,06.06.2023 12:00:00,4.38491,5.76486,-5.31674,
6136,06.06.2023 13:00:00,5.95051,5.78837,-5.325,
6137,06.06.2023 14:00:00,7.02882,5.81276,-5.33122,
6138,06.06.2023 15:00:00,14.9325,5.87439,-5.37352,
6139,06.06.2023 16:00:00,19.3098,5.89158,-5.40329,
6140,06.06.2023 17:00:00,20.8262,5.89438,-5.40596,3.492
6141,06.06.2023 18:00:00,20.0807,5.89664,-5.40925,
6142,06.06.2023 19:00:00,21.395,5.90669,-5.4201,
6143,06.06.2023 20:00:00,25.751,5.91751,-5.45444,
6144,06.06.2023 21:00:00,26.986,5.914,-5.46105,
6145,06.06.2023 22:00:00,29.0129,5.91806,-5.46872,
6146,06.06.2023 23:00:00,30.4399,5.93311,-5.46507,3.42
6147,07.06.2023 00:00:00,30.0537,5.93492,-5.4631,
6148,07.06.2023 01:00:00,28.8928,5.95322,-5.45414,
6149,07.06.2023 02:00:00,28.0637,5.95388,-5.44601,
6150,07.06.2023 03:00:00,25.9405,5.93514,-5.42944,
6151,07.06.2023 04:00:00,22.9992,5.91158,-5.40836,
6152,07.06.2023 05:00:00,18.4082,5.85077,-5.38858,3.438
6153,07.06.2023 06:00:00,16.0902,5.81023,-5.37877,
6154,07.06.2023 07:00:00,12.1812,5.75958,-5.36013,
6155,07.06.2023 08:00:00,7.51983,5.70789,-5.33724,
6156,07.06.2023 09:00:00,4.76269,5.68174,-5.32044,
6157,07.06.2023 10:00:00,2.55475,5.66515,-5.31061,
6158,07.06.2023 11:00:00,1.80872,5.66378,-5.30616,3.449
6159,07.06.2023 12:00:00,3.37803,5.68597,-5.31846,
6160,07.06.2023 13:00:00,8.1447,5.76431,-5.34606,
6161,07.06.2023 14:00:00,12.2865,5.83204,-5.36133,
6162,07.06.2023 15:00:00,18.0119,5.89504,-5.39705,
6163,07.06.2023 16:00:00,23.5881,5.94794,-5.42555,
6164,07.06.2023 17:00:00,26.2431,5.96102,-5.44504,3.443
6165,07.06.2023 18:00:00,26.9621,5.93762,-5.45192,
6166,07.06.2023 19:00:00,27.6463,5.92388,-5.46258,
6167,07.06.2023 20:00:00,27.5918,5.90416,-5.47435,
6168,07.06.2023 21:00:00,28.1066,5.89724,-5.46566,
6169,07.06.2023 22:00:00,28.4896,5.87983,-5.47216,
6170,07.06.2023 23:00:00,26.0383,5.85247,-5.45006,3.417
6171,08.06.2023 00:00:00,26.2447,5.86945,-5.44868,
6172,08.06.2023 01:00:00,22.8722,5.80166,-5.43035,
6173,08.06.2023 02:00:00,25.5304,5.82523,-5.46277,
6174,08.06.2023 03:00:00,22.8119,5.79727,-5.42904,
6175,08.06.2023 04:00:00,20.3733,5.76552,-5.40476,
6176,08.06.2023 05:00:00,15.6214,5.70965,-5.37692,3.458
6177,08.06.2023 06:00:00,13.1167,5.68581,-5.36424,
6178,08.06.2023 07:00:00,11.3003,5.66268,-5.35446,
6179,08.06.2023 08:00:00,5.59337,5.6044,-5.31809,
6180,08.06.2023 09:00:00,2.83411,5.58787,-5.31088,
6181,08.06.2023 10:00:00,3.31666,5.60385,-5.31099,
6182,08.06.2023 11:00:00,3.24999,5.62863,-5.30897,3.449
6183,08.06.2023 12:00:00,2.84787,5.63851,-5.30442,
6184,08.06.2023 13:00:00,3.3484,5.76733,-5.30356,
6185,08.06.2023 14:00:00,4.15422,5.82588,-5.30657,
6186,08.06.2023 15:00:00,5.27644,5.8795,-5.31383,
6187,08.06.2023 16:00:00,8.91137,5.93344,-5.33308,
6188,08.06.2023 17:00:00,7.29126,5.95212,-5.321,3.462
6189,08.06.2023 18:00:00,16.7971,6.02913,-5.36367,
6190,08.06.2023 19:00:00,15.2542,6.0332,-5.3747,
6191,08.06.2023 20:00:00,22.5426,6.04885,-5.4369,
6192,08.06.2023 21:00:00,23.8537,6.04792,-5.44997,
6193,08.06.2023 22:00:00,23.4997,6.0444,-5.44029,
6194,08.06.2023 23:00:00,21.6378,6.06484,-5.42743,3.419
6195,09.06.2023 00:00:00,21.7923,6.04407,-5.41905,
6196,09.06.2023 01:00:00,19.9489,6.02562,-5.40621,
6197,09.06.2023 02:00:00,18.7235,6.00436,-5.39656,
6198,09.06.2023 03:00:00,17.4516,5.95778,-5.38937,
6199,09.06.2023 04:00:00,14.469,5.9441,-5.37623,
6200,09.06.2023 05:00:00,9.51666,5.87692,-5.35308,3.433
6201,09.06.2023 06:00:00,6.28914,5.83835,-5.32156,
6202,09.06.2023 07:00:00,4.87962,5.84105,-5.32356,
6203,09.06.2023 08:00:00,3.05157,5.77546,-5.29549,
6204,09.06.2023 09:00:00,1.84734,5.78974,-5.31752,
6205,09.06.2023 10:00:00,0.830415,5.7832,-5.30163,
6206,09.06.2023 11:00:00,0.564803,5.77359,-5.2982,3.425
6207,09.06.2023 12:00:00,1.18597,5.78293,-5.30615,
6208,09.06.2023 13:00:00,5.08755,5.84181,-5.32967,
6209,09.06.2023 14:00:00,3.99814,5.82089,-5.31762,
6210,09.06.2023 15:00:00,3.00448,5.90839,-5.30596,
6211,09.06.2023 16:00:00,3.85951,5.98546,-5.31132,
6212,09.06.2023 17:00:00,5.33623,5.99431,-5.32084,3.425
6213,09.06.2023 18:00:00,4.97697,6.04347,-5.3143,
6214,09.06.2023 19:00:00,7.38068,6.05468,-5.32676,
6215,09.06.2023 20:00:00,7.95686,6.06462,-5.32988,
6216,09.06.2023 21:00:00,9.36163,6.06934,-5.33112,
6217,09.06.2023 22:00:00,18.1188,6.10274,-5.40338,
6218,09.06.2023 23:00:00,15.0373,6.06945,-5.36219,3.478
6219,10.06.2023 00:00:00,13.9828,6.10181,-5.35312,
6220,10.06.2023 01:00:00,10.5505,6.10648,-5.34294,
6221,10.06.2023 02:00:00,17.2219,6.16295,-5.38563,
6222,10.06.2023 03:00:00,7.94575,6.07549,-5.31362,
6223,10.06.2023 04:00:00,6.20819,6.09181,-5.30714,
6224,10.06.2023 05:00:00,4.08967,6.09335,-5.2916,3.456
6225,10.06.2023 06:00:00,2.55422,6.09247,-5.29204,
6226,10.06.2023 07:00:00,1.62618,6.17256,-5.2785,
6227,10.06.2023 08:00:00,1.13042,6.19706,-5.27567,
6228,10.06.2023 09:00:00,0.989146,6.16525,-5.27094,
6229,10.06.2023 10:00:00,0.205546,6.17064,-5.27012,
6230,10.06.2023 11:00:00,-0.0330786,6.17124,-5.2763,3.427
6231,10.06.2023 12:00:00,-0.0246121,6.14702,-5.27852,
6232,10.06.2023 13:00:00,-0.00503448,6.16668,-5.27822,
6233,10.06.2023 14:00:00,0.0785602,6.15811,-5.28036,
6234,10.06.2023 15:00:00,-0.0426028,6.16124,-5.27708,
6235,10.06.2023 16:00:00,-0.0187918,6.18591,-5.27512,
6236,10.06.2023 17:00:00,0.397079,6.18168,-5.28612,3.424
6237,10.06.2023 18:00:00,1.04999,6.17289,-5.29263,
6238,10.06.2023 19:00:00,2.13253,6.19854,-5.29895,
6239,10.06.2023 20:00:00,3.10184,6.16992,-5.30318,
6240,10.06.2023 21:00:00,5.20607,6.18041,-5.30364,
6241,10.06.2023 22:00:00,7.06586,6.20903,-5.32368,
6242,10.06.2023 23:00:00,9.47645,6.22244,-5.32813,3.458
6243,11.06.2023 00:00:00,7.44099,6.17624,-5.31961,
6244,11.06.2023 01:00:00,8.88332,6.17981,-5.33929,
6245,11.06.2023 02:00:00,7.59179,6.15888,-5.3279,
6246,11.06.2023 03:00:00,6.5775,6.14702,-5.31104,
6247,11.06.2023 04:00:00,6.24787,6.14103,-5.31758,
6248,11.06.2023 05:00:00,4.86163,6.13856,-5.30949,3.429
6249,11.06.2023 06:00:00,4.12354,6.13531,-5.30687,
6250,11.06.2023 07:00:00,3.56057,6.14982,-5.303,
6251,11.06.2023 08:00:00,3.31877,6.14652,-5.30135,
6252,11.06.2023 09:00:00,3.39179,6.14449,-5.30448,
6253,11.06.2023 10:00:00,3.70502,6.1474,-5.30755,
6254,11.06.2023 11:00:00,4.22671,6.15185,-5.31552,3.458
6255,11.06.2023 12:00:00,4.78438,6.15476,-5.32065,
6256,11.06.2023 13:00:00,5.27379,6.15163,-5.32397,
6257,11.06.2023 14:00:00,6.44841,6.15866,-5.33339,
6258,11.06.2023 15:00:00,9.39497,6.13817,-5.35886,
6259,11.06.2023 16:00:00,10.0135,6.12092,-5.36289,
6260,11.06.2023 17:00:00,12.4712,6.10713,-5.37808,3.451
6261,11.06.2023 18:00:00,15.7505,6.09928,-5.41494,
6262,11.06.2023 19:00:00,20.1357,6.09807,-5.44127,
6263,11.06.2023 20:00:00,18.9436,6.09725,-5.44403,
6264,11.06.2023 21:00:00,21.5934,6.10323,-5.45973,
6265,11.06.2023 22:00:00,19.3912,6.07863,-5.43342,
6266,11.06.2023 23:00:00,18.3267,6.0717,-5.42936,3.486
6267,12.06.2023 00:00:00,17.1801,6.04336,-5.42472,
6268,12.06.2023 01:00:00,19.3531,6.08967,-5.43311,
6269,12.06.2023 02:00:00,16.2077,6.04957,-5.41596,
6270,12.06.2023 03:00:00,15.7595,6.03787,-5.40756,
6271,12.06.2023 04:00:00,14.0251,6.04276,-5.40369,
6272,12.06.2023 05:00:00,13.596,6.02221,-5.39152,3.475
6273,12.06.2023 06:00:00,11.3547,6.01271,-5.38977,
6274,12.06.2023 07:00:00,10.7579,6.0271,-5.37755,
6275,12.06.2023 08:00:00,8.66852,6.04034,-5.36366,
6276,12.06.2023 09:00:00,6.89285,6.04709,-5.35928,
6277,12.06.2023 10:00:00,3.7738,6.05292,-5.33129,
6278,12.06.2023 11:00:00,4.2574,6.0722,-5.34631,3.426
6279,12.06.2023 12:00:00,7.08755,6.09494,-5.3591,
6280,12.06.2023 13:00:00,10.5521,6.09686,-5.37547,
6281,12.06.2023 14:00:00,13.0965,6.08406,-5.38635,
6282,12.06.2023 15:00:00,15.1384,6.07198,-5.40262,
6283,12.06.2023 16:00:00,18.0775,6.11598,-5.42489,
6284,12.06.2023 17:00:00,19.6696,6.09252,-5.43593,3.468
6285,12.06.2023 18:00:00,21.0394,6.1028,-5.45084,
6286,12.06.2023 19:00:00,22.7865,6.11417,-5.479,
6287,12.06.2023 20:00:00,21.9764,6.10972,-5.46892,
6288,12.06.2023 21:00:00,24.0585,6.10285,-5.47905,
6289,12.06.2023 22:00:00,23.805,6.08588,-5.47838,
6290,12.06.2023 23:00:00,21.4098,6.09071,-5.44508,3.503
6291,13.06.2023 00:00:00,21.5489,6.06572,-5.45622,
6292,13.06.2023 01:00:00,27.1336,6.09565,-5.46728,
6293,13.06.2023 02:00:00,25.1129,6.06885,-5.4834,
6294,13.06.2023 03:00:00,20.8368,6.00331,-5.4471,
6295,13.06.2023 04:00:00,17.5828,5.9942,-5.42213,
6296,13.06.2023 05:00:00,17.523,6.01144,-5.42308,3.476
6297,13.06.2023 06:00:00,16.1071,6.01469,-5.41036,
6298,13.06.2023 07:00:00,13.8579,6.02122,-5.39408,
6299,13.06.2023 08:00:00,12.4669,6.02386,-5.38693,
6300,13.06.2023 09:00:00,11.9156,6.04633,-5.38071,
6301,13.06.2023 10:00:00,11.5955,6.05978,-5.37263,
6302,13.06.2023 11:00:00,10.1569,6.05649,-5.36314,3.457
6303,13.06.2023 12:00:00,9.95582,6.13257,-5.37337,
6304,13.06.2023 13:00:00,10.1145,6.1658,-5.37102,
6305,13.06.2023 14:00:00,10.2511,6.19036,-5.36423,
6306,13.06.2023 15:00:00,10.5161,6.20892,-5.35798,
6307,13.06.2023 16:00:00,11.6045,6.21552,-5.35827,
6308,13.06.2023 17:00:00,11.878,6.22914,-5.35798,3.467
6309,13.06.2023 18:00:00,13.9537,6.24111,-5.36613,
6310,13.06.2023 19:00:00,15.6833,6.24628,-5.37055,
6311,13.06.2023 20:00:00,17.8992,6.26254,-5.39397,
6312,13.06.2023 21:00:00,14.8436,6.24534,-5.35491,
6313,13.06.2023 22:00:00,16.796,6.24056,-5.36882,
6314,13.06.2023 23:00:00,16.5854,6.25452,-5.38994,3.478
6315,14.06.2023 00:00:00,22.305,6.18706,-5.41018,
6316,14.06.2023 01:00:00,18.6997,6.22359,-5.40253,
6317,14.06.2023 02:00:00,18.0373,6.2209,-5.38692,
6318,14.06.2023 03:00:00,19.1706,6.23694,-5.39506,
6319,14.06.2023 04:00:00,18.9124,6.24216,-5.39693,
6320,14.06.2023 05:00:00,17.7516,6.22683,-5.3989,3.456
6321,14.06.2023 06:00:00,15.4643,6.21584,-5.37483,
6322,14.06.2023 07:00:00,12.0378,6.2075,-5.35515,
6323,14.06.2023 08:00:00,7.29603,6.1908,-5.33044,
6324,14.06.2023 09:00:00,3.98068,6.19448,-5.31767,
6325,14.06.2023 10:00:00,1.62935,6.19409,-5.30462,
6326,14.06.2023 11:00:00,2.35158,6.21194,-5.3145,3.463
6327,14.06.2023 12:00:00,2.81877,6.22738,-5.31842,
6328,14.06.2023 13:00:00,8.80501,6.26726,-5.34297,
6329,14.06.2023 14:00:00,13.659,6.28094,-5.38357,
6330,14.06.2023 15:00:00,17.7801,6.26885,-5.41264,
6331,14.06.2023 16:00:00,20.1976,6.21777,-5.41161,
6332,14.06.2023 17:00:00,17.0458,6.23705,-5.39281,3.475
6333,14.06.2023 18:00:00,21.1516,6.2142,-5.42964,
6334,14.06.2023 19:00:00,20.0928,6.24249,-5.43508,
6335,14.06.2023 20:00:00,20.4997,6.20085,-5.44357,
6336,14.06.2023 21:00:00,25.2093,6.22919,-5.47891,
6337,14.06.2023 22:00:00,25.5098,6.22744,-5.48053,
6338,14.06.2023 23:00:00,23.1288,6.17426,-5.43528,3.435
6339,15.06.2023 00:00:00,23.2828,6.15498,-5.42685,
6340,15.06.2023 01:00:00,25.9251,6.11587,-5.47905,
6341,15.06.2023 02:00:00,24.515,6.13004,-5.44925,
6342,15.06.2023 03:00:00,23.7727,6.10521,-5.44868,
6343,15.06.2023 04:00:00,24.2315,6.11005,-5.45065,
6344,15.06.2023 05:00:00,21.4325,6.08703,-5.42536,3.472
6345,15.06.2023 06:00:00,16.678,6.05204,-5.4092,
6346,15.06.2023 07:00:00,13.6082,6.01859,-5.39718,
6347,15.06.2023 08:00:00,12.9135,6.01035,-5.38966,
6348,15.06.2023 09:00:00,10.4987,5.98123,-5.36973,
6349,15.06.2023 10:00:00,6.67485,5.94761,-5.34506,
6350,15.06.2023 11:00:00,5.37432,5.94954,-5.34281,3.426
6351,15.06.2023 12:00:00,6.95422,5.98321,-5.36087,
6352,15.06.2023 13:00:00,14.3516,6.05934,-5.40387,
6353,15.06.2023 14:00:00,18.9129,6.10521,-5.42588,
6354,15.06.2023 15:00:00,20.5447,6.09961,-5.41484,
6355,15.06.2023 16:00:00,25.8955,6.13262,-5.45696,
6356,15.06.2023 17:00:00,28.0262,6.12515,-5.48179,3.515
6357,15.06.2023 18:00:00,28.7463,6.12625,-5.49297,
6358,15.06.2023 19:00:00,27.6151,6.14894,-5.52132,
6359,15.06.2023 20:00:00,28.9796,6.15751,-5.52256,
6360,15.06.2023 21:00:00,29.4902,6.17333,-5.5002,
6361,15.06.2023 22:00:00,24.8669,6.15009,-5.47522,
6362,15.06.2023 23:00:00,22.0637,6.12488,-5.46456,3.457
6363,16.06.2023 00:00:00,28.2733,6.22546,-5.50805,
6364,16.06.2023 01:00:00,28.6431,6.22123,-5.4757,
6365,16.06.2023 02:00:00,25.1987,6.14531,-5.4576,
6366,16.06.2023 03:00:00,23.0045,6.14009,-5.43247,
6367,16.06.2023 04:00:00,20.6907,6.08308,-5.43792,
6368,16.06.2023 05:00:00,18.7891,6.03517,-5.41797,3.491
6369,16.06.2023 06:00:00,16.0563,5.98876,-5.39953,
6370,16.06.2023 07:00:00,13.0865,5.94476,-5.38367,
6371,16.06.2023 08:00:00,10.4939,5.91059,-5.37051,
6372,16.06.2023 09:00:00,8.16428,5.8862,-5.35521,
6373,16.06.2023 10:00:00,5.33887,5.86165,-5.33999,
6374,16.06.2023 11:00:00,6.6812,5.88356,-5.35325,3.436
6375,16.06.2023 12:00:00,8.90449,5.93037,-5.36301,
6376,16.06.2023 13:00:00,11.914,5.95931,-5.37904,
6377,16.06.2023 14:00:00,15.1008,6.00579,-5.39264,
6378,16.06.2023 15:00:00,17.341,6.03699,-5.4046,
6379,16.06.2023 16:00:00,19.6077,6.08005,-5.41588,
6380,16.06.2023 17:00:00,21.0283,6.10626,-5.44002,3.489
6381,16.06.2023 18:00:00,22.5579,6.15026,-5.45248,
6382,16.06.2023 19:00:00,23.2246,6.16591,-5.46033,
6383,16.06.2023 20:00:00,24.7119,6.20997,-5.47348,
6384,16.06.2023 21:00:00,26.0976,6.15976,-5.48146,
6385,16.06.2023 22:00:00,27.1473,6.19321,-5.47439,
6386,16.06.2023 23:00:00,26.596,6.22782,-5.47316,3.447
6387,17.06.2023 00:00:00,26.9209,6.16833,-5.47096,
6388,17.06.2023 01:00:00,25.9373,6.16311,-5.44918,
6389,17.06.2023 02:00:00,24.3913,6.14998,-5.4242,
6390,17.06.2023 03:00:00,21.5442,6.01309,-5.42101,
6391,17.06.2023 04:00:00,18.3405,5.99985,-5.40714,
6392,17.06.2023 05:00:00,16.0849,5.96217,-5.39146,3.451
6393,17.06.2023 06:00:00,12.4669,5.91086,-5.37617,
6394,17.06.2023 07:00:00,9.18491,5.87609,-5.35785,
6395,17.06.2023 08:00:00,6.59814,5.84956,-5.34645,
6396,17.06.2023 09:00:00,4.41348,5.82149,-5.32877,
6397,17.06.2023 10:00:00,3.59814,5.82841,-5.31925,
6398,17.06.2023 11:00:00,4.12565,5.83715,-5.32859,3.451
6399,17.06.2023 12:00:00,4.35687,5.85967,-5.32784,
6400,17.06.2023 13:00:00,4.58491,5.88257,-5.32853,
