"Plot Title: Site_C"
"#","Date Time, GMT-06:00","Snow_depth, V (LGR S/N: 21378706, SEN S/N: 21424435)","Current, mA (LGR S/N: 21378706, SEN S/N: 21424435)"
1041,04/10/23 09:56:30 AM,15.295,0.0063
1042,04/10/23 03:56:30 PM,14.922,0.0063
1043,04/10/23 09:56:30 PM,15.233,0.0063
1044,04/11/23 03:56:30 AM,15.357,0.0063
1045,04/11/23 09:56:30 AM,15.233,0.0063
1046,04/11/23 03:56:30 PM,14.115,0.0063
1047,04/11/23 09:56:30 PM,14.674,0.0063
1048,04/12/23 03:56:30 AM,16.102,0.0063
1049,04/12/23 09:56:30 AM,15.108,0.0063
1050,04/12/23 03:56:30 PM,14.922,0.0063
1051,04/12/23 09:56:30 PM,15.295,0.0063
1052,04/13/23 03:56:30 AM,15.295,0.0063
1053,04/13/23 09:56:30 AM,14.736,0.0063
1054,04/13/23 03:56:30 PM,14.550,0.0063
1055,04/13/23 09:56:30 PM,15.171,0.0063
1056,04/14/23 03:56:30 AM,15.233,0.0063
1057,04/14/23 09:56:30 AM,15.046,0.0063
1058,04/14/23 03:56:30 PM,14.550,0.0063
1059,04/14/23 09:56:30 PM,15.233,0.0063
1060,04/15/23 03:56:30 AM,15.171,0.0063
1061,04/15/23 09:56:30 AM,14.550,0.0063
1062,04/15/23 03:56:30 PM,14.177,0.0063
1063,04/15/23 09:56:30 PM,14.984,0.0063
1064,04/16/23 03:56:30 AM,14.363,0.0063
1065,04/16/23 09:56:30 AM,15.978,0.0063
1066,04/16/23 03:56:30 PM,15.419,0.0063
1067,04/16/23 09:56:30 PM,14.922,0.0063
1068,04/17/23 03:56:30 AM,14.922,0.0063
1069,04/17/23 09:56:30 AM,14.860,0.0063
1070,04/17/23 03:56:30 PM,14.674,0.0063
1071,04/17/23 09:56:30 PM,15.854,0.0063
1072,04/18/23 03:56:30 AM,15.667,0.0063
1073,04/18/23 09:56:30 AM,15.729,0.0063
1074,04/18/23 03:56:30 PM,15.357,0.0063
1075,04/18/23 09:56:30 PM,15.667,0.0063
1076,04/19/23 03:56:30 AM,15.543,0.0063
1077,04/19/23 09:56:30 AM,15.233,0.0063
1078,04/19/23 03:56:30 PM,14.612,0.0063
1079,04/19/23 09:56:30 PM,15.171,0.0063
1080,04/20/23 03:56:30 AM,15.357,0.0063
1081,04/20/23 09:56:30 AM,14.922,0.0063
1082,04/20/23 03:56:30 PM,13.432,0.0125
1083,04/20/23 09:56:30 PM,14.550,0.0063
1084,04/21/23 03:56:30 AM,15.357,0.0063
1085,04/21/23 09:56:30 AM,15.046,0.0125
1086,04/21/23 03:56:30 PM,14.922,0.0063
1087,04/21/23 09:56:30 PM,15.108,0.0063
1088,04/22/23 03:56:30 AM,16.288,0.0063
1089,04/22/23 09:56:30 AM,19.952,0.0063
1090,04/22/23 03:56:30 PM,16.412,0.0063
1091,04/22/23 09:56:30 PM,16.537,0.0063
1092,04/23/23 03:56:30 AM,16.537,0.0063
1093,04/23/23 09:56:30 AM,16.226,0.0063
1094,04/23/23 03:56:30 PM,16.102,0.0063
1095,04/23/23 09:56:30 PM,16.102,0.0063
1096,04/24/23 03:56:30 AM,16.661,0.0063
1097,04/24/23 09:56:30 AM,16.164,0.0063
1098,04/24/23 03:56:30 PM,15.916,0.0063
1099,04/24/23 09:56:30 PM,16.350,0.0063
1100,04/25/23 03:56:30 AM,16.412,0.0063
1101,04/25/23 09:56:30 AM,15.854,0.0063
1102,04/25/23 03:56:30 PM,15.916,0.0063
1103,04/25/23 09:56:30 PM,16.040,0.0063
1104,04/26/23 03:56:30 AM,16.599,0.0063
1105,04/26/23 09:56:30 AM,16.164,0.0063
1106,04/26/23 03:56:30 PM,15.481,0.0125
1107,04/26/23 09:56:30 PM,15.295,0.0063
1108,04/27/23 03:56:30 AM,16.226,0.0063
1109,04/27/23 09:56:30 AM,15.916,0.0063
1110,04/27/23 03:56:30 PM,15.729,0.0063
1111,04/27/23 09:56:30 PM,16.226,0.0063
1112,04/28/23 03:56:30 AM,15.481,0.0063
1113,04/28/23 09:56:30 AM,15.978,0.0063
1114,04/28/23 03:56:30 PM,14.798,0.0125
1115,04/28/23 09:56:30 PM,14.177,0.0063
1116,04/29/23 03:56:30 AM,16.102,0.0063
1117,04/29/23 09:56:30 AM,15.481,0.0063
1118,04/29/23 03:56:30 PM,14.984,0.0125
1119,04/29/23 09:56:30 PM,14.612,0.0063
1120,04/30/23 03:56:30 AM,16.102,0.0063
1121,04/30/23 09:56:30 AM,14.550,0.0063
1122,04/30/23 03:56:30 PM,15.171,0.0063
1123,04/30/23 09:56:30 PM,15.854,0.0063
1124,05/01/23 03:56:30 AM,16.040,0.0063
1125,05/01/23 09:56:30 AM,15.667,0.0063
1126,05/01/23 03:56:30 PM,15.046,0.0125
1127,05/01/23 09:56:30 PM,14.860,0.0063
1128,05/02/23 03:56:30 AM,16.226,0.0063
1129,05/02/23 09:56:30 AM,15.108,0.0125
1130,05/02/23 03:56:30 PM,13.805,0.0125
1131,05/02/23 09:56:30 PM,15.233,0.0125
1132,05/03/23 03:56:30 AM,15.233,0.0063
1133,05/03/23 09:56:30 AM,14.984,0.0125
1134,05/03/23 03:56:30 PM,14.488,0.0125
1135,05/03/23 09:56:30 PM,14.425,0.0063
1136,05/04/23 03:56:30 AM,15.543,0.0063
1137,05/04/23 09:56:30 AM,14.053,0.0125
1138,05/04/23 03:56:30 PM,14.736,0.0125
1139,05/04/23 09:56:30 PM,14.860,0.0125
1140,05/05/23 03:56:30 AM,14.053,0.0063
1141,05/05/23 09:56:30 AM,13.742,0.0125
1142,05/05/23 03:56:30 PM,13.246,0.0125
1143,05/05/23 09:56:30 PM,13.184,0.0125
1144,05/06/23 03:56:30 AM,13.991,0.0063
1145,05/06/23 09:56:30 AM,13.494,0.0125
1146,05/06/23 03:56:30 PM,12.128,0.0125
1147,05/06/23 09:56:30 PM,11.631,0.0125
1148,05/07/23 03:56:30 AM,12.190,0.0063
1149,05/07/23 09:56:30 AM,12.066,0.0063
1150,05/07/23 03:56:30 PM,11.010,0.0125
1151,05/07/23 09:56:30 PM,10.700,0.0125
1152,05/08/23 03:56:30 AM,11.755,0.0063
1153,05/08/23 09:56:30 AM,11.197,0.0125
1154,05/08/23 03:56:30 PM,9.768,0.0125
1155,05/08/23 09:56:30 PM,10.514,0.0063
1156,05/09/23 03:56:30 AM,11.135,0.0063
1157,05/09/23 09:56:30 AM,10.389,0.0125
1158,05/09/23 03:56:30 PM,6.850,0.0125
1159,05/09/23 09:56:30 PM,7.223,0.0125
1160,05/10/23 03:56:30 AM,8.651,0.0063
1161,05/10/23 09:56:30 AM,7.347,0.0125
1162,05/10/23 03:56:30 PM,5.422,0.0125
1163,05/10/23 09:56:30 PM,5.546,0.0125
1164,05/11/23 03:56:30 AM,7.285,0.0063
1165,05/11/23 09:56:30 AM,6.229,0.0125
1166,05/11/23 03:56:30 PM,4.925,0.0125
1167,05/11/23 09:56:30 PM,4.739,0.0125
1168,05/12/23 03:56:30 AM,6.229,0.0063
1169,05/12/23 09:56:30 AM,5.919,0.0125
1170,05/12/23 03:56:30 PM,5.174,0.0125
1171,05/12/23 09:56:30 PM,4.491,0.0125
1172,05/13/23 03:56:30 AM,5.981,0.0063
1173,05/13/23 09:56:30 AM,4.925,0.0125
1174,05/13/23 03:56:30 PM,3.497,0.0125
1175,05/13/23 09:56:30 PM,1.634,0.0125
1176,05/14/23 03:56:30 AM,3.435,0.0125
1177,05/14/23 09:56:30 AM,2.193,0.0125
1178,05/14/23 03:56:30 PM,1.386,0.0125
1179,05/14/23 09:56:30 PM,-2.340,0.0125
1180,05/15/23 03:56:30 AM,-1.532,0.0125
1181,05/15/23 09:56:30 AM,-3.023,0.0125
1182,05/15/23 03:56:30 PM,-4.823,0.0125
1183,05/15/23 09:56:30 PM,-4.575,0.0125
1184,05/16/23 03:56:30 AM,-6.500,0.0063
1185,05/16/23 09:56:30 AM,-6.562,0.0125
1186,05/16/23 03:56:30 PM,-6.935,0.0125
1187,05/16/23 09:56:30 PM,-5.941,0.0063
1188,05/17/23 03:56:30 AM,-5.506,0.0063
1189,05/17/23 09:56:30 AM,-6.189,0.0063
1190,05/17/23 03:56:30 PM,-6.252,0.0125
1191,05/17/23 09:56:30 PM,-6.748,0.0125
1192,05/18/23 03:56:30 AM,-5.631,0.0063
1193,05/18/23 09:56:30 AM,-5.506,0.0125
1194,05/18/23 03:56:30 PM,-5.817,0.0125
1195,05/18/23 09:56:30 PM,-6.810,0.0125
1196,05/19/23 03:56:30 AM,-4.513,0.0063
1197,05/19/23 09:56:30 AM,-6.872,0.0125
1198,05/19/23 03:56:30 PM,-6.438,0.0125
1199,05/19/23 09:56:30 PM,-5.879,0.0125
1200,05/20/23 03:56:30 AM,-6.003,0.0063
1201,05/20/23 09:56:30 AM,-6.438,0.0125
1202,05/20/23 03:56:30 PM,-7.555,0.0125
1203,05/20/23 09:56:30 PM,-6.562,0.0125
1204,05/21/23 03:56:30 AM,-5.631,0.0063
1205,05/21/23 09:56:30 AM,-5.196,0.0125
1206,05/21/23 03:56:30 PM,-7.059,0.0125
1207,05/21/23 09:56:30 PM,-6.624,0.0125
1208,05/22/23 03:56:30 AM,-6.562,0.0063
1209,05/22/23 09:56:30 AM,-7.431,0.0125
1210,05/22/23 03:56:30 PM,-6.438,0.0125
1211,05/22/23 09:56:30 PM,-3.830,0.0125
1212,05/23/23 03:56:30 AM,-6.003,0.0125
1213,05/23/23 09:56:30 AM,-6.438,0.0125
1214,05/23/23 03:56:30 PM,-6.872,0.0125
1215,05/23/23 09:56:30 PM,-6.872,0.0125
1216,05/24/23 03:56:30 AM,-5.755,0.0125
1217,05/24/23 09:56:30 AM,-5.755,0.0125
1218,05/24/23 03:56:30 PM,-5.879,0.0125
1219,05/24/23 09:56:30 PM,-5.879,0.0063
1220,05/25/23 03:56:30 AM,-6.189,0.0063
1221,05/25/23 09:56:30 AM,-7.742,0.0063
1222,05/25/23 03:56:30 PM,-6.003,0.0125
1223,05/25/23 09:56:30 PM,-6.810,0.0125
1224,05/26/23 03:56:30 AM,-4.948,0.0063
1225,05/26/23 09:56:30 AM,-5.320,0.0063
1226,05/26/23 03:56:30 PM,-6.872,0.0125
1227,05/26/23 09:56:30 PM,-7.618,0.0125
1228,05/27/23 03:56:30 AM,-6.935,0.0125
1229,05/27/23 09:56:30 AM,-6.252,0.0125
1230,05/27/23 03:56:30 PM,-7.121,0.0125
1231,05/27/23 09:56:30 PM,-8.114,0.0125
1232,05/28/23 03:56:30 AM,-6.127,0.0063
1233,05/28/23 09:56:30 AM,-5.506,0.0125
1234,05/28/23 03:56:30 PM,-6.810,0.0125
1235,05/28/23 09:56:30 PM,-8.673,0.0125
1236,05/29/23 03:56:30 AM,-5.693,0.0125
1237,05/29/23 09:56:30 AM,-7.804,0.0125
1238,05/29/23 03:56:30 PM,-7.183,0.0125
1239,05/29/23 09:56:30 PM,-4.016,0.0125
1240,05/30/23 03:56:30 AM,-6.065,0.0125
1241,05/30/23 09:56:30 AM,-8.922,0.0125
1242,05/30/23 03:56:30 PM,-4.327,0.0125
1243,05/30/23 09:56:30 PM,-7.431,0.0125
1244,05/31/23 03:56:30 AM,-6.810,0.0125
1245,05/31/23 09:56:30 AM,-7.990,0.0125
1246,05/31/23 03:56:30 PM,-7.245,0.0125
1247,05/31/23 09:56:30 PM,-6.438,0.0125
1248,06/01/23 03:56:30 AM,-7.493,0.0063
1249,06/01/23 09:56:30 AM,-6.127,0.0125
1250,06/01/23 03:56:30 PM,-7.183,0.0125
1251,06/01/23 09:56:30 PM,-8.735,0.0125
1252,06/02/23 03:56:30 AM,-7.183,0.0063
1253,06/02/23 09:56:30 AM,-9.170,0.0125
1254,06/02/23 03:56:30 PM,-8.487,0.0125
1255,06/02/23 09:56:30 PM,-6.997,0.0125
1256,06/03/23 03:56:30 AM,-7.183,0.0063
1257,06/03/23 09:56:30 AM,-8.114,0.0125
1258,06/03/23 03:56:30 PM,-7.121,0.0125
1259,06/03/23 09:56:30 PM,-6.748,0.0125
1260,06/04/23 03:56:30 AM,-6.438,0.0125
1261,06/04/23 09:56:30 AM,-9.480,0.0125
1262,06/04/23 03:56:30 PM,-6.438,0.0125
1263,06/04/23 09:56:30 PM,-6.748,0.0125
1264,06/05/23 03:56:30 AM,-6.438,0.0063
1265,06/05/23 09:56:30 AM,-7.059,0.0125
1266,06/05/23 03:56:30 PM,-8.797,0.0125
1267,06/05/23 09:56:30 PM,-8.363,0.0125
1268,06/06/23 03:56:30 AM,-6.935,0.0125
1269,06/06/23 09:56:30 AM,-8.052,0.0125
1270,06/06/23 03:56:30 PM,-6.376,0.0125
1271,06/06/23 09:56:30 PM,-6.314,0.0125
1272,06/07/23 03:56:30 AM,-6.935,0.0125
1273,06/07/23 09:56:30 AM,-8.425,0.0125
1274,06/07/23 03:56:30 PM,-5.631,0.0125
1275,06/07/23 09:56:30 PM,-6.252,0.0125
1276,06/08/23 03:56:30 AM,-7.866,0.0125
1277,06/08/23 09:56:30 AM,-7.555,0.0125
1278,06/08/23 03:56:30 PM,-8.425,0.0125
1279,06/08/23 09:56:30 PM,-8.301,0.0125
1280,06/09/23 03:56:30 AM,-7.307,0.0125
1281,06/09/23 09:56:30 AM,-7.183,0.0125
1282,06/09/23 03:56:30 PM,-8.114,0.0125
1283,06/09/23 09:56:30 PM,-7.618,0.0125
1284,06/10/23 03:56:30 AM,-6.810,0.0125
1285,06/10/23 09:56:30 AM,-7.245,0.0063
1286,06/10/23 03:56:30 PM,-7.618,0.0125
1287,06/10/23 09:56:30 PM,-6.935,0.0125
1288,06/11/23 03:56:30 AM,-7.307,0.0125
1289,06/11/23 09:56:30 AM,-9.108,0.0125
1290,06/11/23 03:56:30 PM,-8.859,0.0125
1291,06/11/23 09:56:30 PM,-9.667,0.0125
1292,06/12/23 03:56:30 AM,-7.680,0.0125
1293,06/12/23 09:56:30 AM,-8.052,0.0125
1294,06/12/23 03:56:30 PM,-7.307,0.0125
1295,06/12/23 09:56:30 PM,-7.990,0.0125
1296,06/13/23 03:56:30 AM,-7.866,0.0125
1297,06/13/23 09:56:30 AM,-8.363,0.0125
1298,06/13/23 03:56:30 PM,-8.797,0.0125
1299,06/13/23 09:56:30 PM,-8.611,0.0125
1300,06/14/23 03:56:30 AM,-7.618,0.0125
1301,06/14/23 09:56:30 AM,-8.922,0.0125
1302,06/14/23 03:56:30 PM,-8.238,0.0125
1303,06/14/23 09:56:30 PM,-7.121,0.0125
1304,06/15/23 03:56:30 AM,-7.307,0.0125
1305,06/15/23 09:56:30 AM,-7.990,0.0125
1306,06/15/23 03:56:30 PM,-7.493,0.0125
1307,06/15/23 09:56:30 PM,-8.735,0.0125
1308,06/16/23 03:56:30 AM,-9.232,0.0125
1309,06/16/23 09:56:30 AM,-9.480,0.0125
1310,06/16/23 03:56:30 PM,-8.797,0.0125
1311,06/16/23 09:56:30 PM,-7.804,0.0125
1312,06/17/23 03:56:30 AM,-8.238,0.0125
1313,06/17/23 09:56:30 AM,-8.052,0.0125
1314,06/17/23 03:56:30 PM,-9.418,0.0125
1315,06/17/23 09:56:30 PM,-11.033,0.0125
1316,06/18/23 03:56:30 AM,-8.611,0.0125
1317,06/18/23 09:56:30 AM,-7.369,0.0125
1318,06/18/23 03:56:30 PM,-8.735,0.0125
1319,06/18/23 09:56:30 PM,-8.363,0.0125
1320,06/19/23 03:56:30 AM,-8.052,0.0125
1321,06/19/23 09:56:30 AM,-9.729,0.0125
1322,06/19/23 03:56:30 PM,-8.673,0.0125
1323,06/19/23 09:56:30 PM,-7.121,0.0125
1324,06/20/23 03:56:30 AM,-7.990,0.0125
1325,06/20/23 09:56:30 AM,-8.487,0.0125
1326,06/20/23 03:56:30 PM,-9.791,0.0125
1327,06/20/23 09:56:30 PM,-9.480,0.0125
1328,06/21/23 03:56:30 AM,-8.114,0.0125
1329,06/21/23 09:56:30 AM,-9.977,0.0125
1330,06/21/23 03:56:30 PM,-8.487,0.0125
1331,06/21/23 09:56:30 PM,-6.500,0.0125
1332,06/22/23 03:56:30 AM,-8.797,0.0125
1333,06/22/23 09:56:30 AM,-9.791,0.0125
1334,06/22/23 03:56:30 PM,-10.039,0.0125
1335,06/22/23 09:56:30 PM,-8.984,0.0125
1336,06/23/23 03:56:30 AM,-7.245,0.0125
1337,06/23/23 09:56:30 AM,-8.114,0.0125
1338,06/23/23 03:56:30 PM,-9.542,0.0125
1339,06/23/23 09:56:30 PM,-9.356,0.0125
1340,06/24/23 03:56:30 AM,-8.052,0.0063
1341,06/24/23 09:56:30 AM,-9.667,0.0125
1342,06/24/23 03:56:30 PM,-8.735,0.0125
1343,06/24/23 09:56:30 PM,-8.114,0.0125
1344,06/25/23 03:56:30 AM,-7.369,0.0125
1345,06/25/23 09:56:30 AM,-9.356,0.0125
1346,06/25/23 03:56:30 PM,-7.059,0.0125
1347,06/25/23 09:56:30 PM,-5.568,0.0125
1348,06/26/23 03:56:30 AM,-5.444,0.0125
1349,06/26/23 09:56:30 AM,-9.170,0.0125
1350,06/26/23 03:56:30 PM,-8.673,0.0125
1351,06/26/23 09:56:30 PM,-6.935,0.0125
1352,06/27/23 03:56:30 AM,-7.059,0.0125
1353,06/27/23 09:56:30 AM,-9.108,0.0125
1354,06/27/23 03:56:30 PM,-9.046,0.0125
1355,06/27/23 09:56:30 PM,-7.059,0.0125
1356,06/28/23 03:56:30 AM,-8.114,0.0125
1357,06/28/23 09:56:30 AM,-8.859,0.0125
1358,06/28/23 03:56:30 PM,-10.350,0.0125
1359,06/28/23 09:56:30 PM,-8.735,0.0125
1360,06/29/23 03:56:30 AM,-7.742,0.0125
1361,06/29/23 09:56:30 AM,-9.542,0.0125
1362,06/29/23 03:56:30 PM,-6.252,0.0125
1363,06/29/23 09:56:30 PM,-8.301,0.0125
1364,06/30/23 03:56:30 AM,-7.121,0.0125
1365,06/30/23 09:56:30 AM,-6.872,0.0125
1366,06/30/23 03:56:30 PM,-6.935,0.0125
1367,06/30/23 09:56:30 PM,-6.872,0.0125
1368,07/01/23 03:56:30 AM,-5.693,0.0125
1369,07/01/23 09:56:30 AM,-7.493,0.0125
1370,07/01/23 03:56:30 PM,-7.618,0.0125
1371,07/01/23 09:56:30 PM,-7.493,0.0125
1372,07/02/23 03:56:30 AM,-7.990,0.0125
1373,07/02/23 09:56:30 AM,-10.846,0.0125
1374,07/02/23 03:56:30 PM,-7.804,0.0125
1375,07/02/23 09:56:30 PM,-7.928,0.0125
1376,07/03/23 03:56:30 AM,-5.134,0.0125
1377,07/03/23 09:56:30 AM,-7.369,0.0125
1378,07/03/23 03:56:30 PM,-7.183,0.0125
1379,07/03/23 09:56:30 PM,-5.755,0.0125
1380,07/04/23 03:56:30 AM,-5.941,0.0125
1381,07/04/23 09:56:30 AM,-6.376,0.0125
1382,07/04/23 03:56:30 PM,-8.052,0.0125
1383,07/04/23 09:56:30 PM,-8.363,0.0125
1384,07/05/23 03:56:30 AM,-6.500,0.0125
1385,07/05/23 09:56:30 AM,-10.039,0.0125
1386,07/05/23 03:56:30 PM,-8.301,0.0125
1387,07/05/23 09:56:30 PM,-7.555,0.0125
1388,07/06/23 03:56:30 AM,-7.866,0.0125
1389,07/06/23 09:56:30 AM,-9.480,0.0125
1390,07/06/23 03:56:30 PM,-7.493,0.0125
1391,07/06/23 09:56:30 PM,-8.487,0.0125
1392,07/07/23 03:56:30 AM,-8.549,0.0125
1393,07/07/23 09:56:30 AM,-9.605,0.0125
1394,07/07/23 03:56:30 PM,-8.301,0.0125
1395,07/07/23 09:56:30 PM,-8.922,0.0125
1396,07/08/23 03:56:30 AM,-7.555,0.0125
1397,07/08/23 09:56:30 AM,-10.846,0.0125
1398,07/08/23 03:56:30 PM,-9.853,0.0125
1399,07/08/23 09:56:30 PM,-8.301,0.0125
1400,07/09/23 03:56:30 AM,-8.114,0.0125
1401,07/09/23 09:56:30 AM,-10.225,0.0125
1402,07/09/23 03:56:30 PM,-8.673,0.0125
1403,07/09/23 09:56:30 PM,-7.928,0.0125
1404,07/10/23 03:56:30 AM,-8.611,0.0125
1405,07/10/23 09:56:30 AM,-10.288,0.0125
1406,07/10/23 03:56:30 PM,-7.245,0.0125
1407,07/10/23 09:56:30 PM,-7.121,0.0125
1408,07/11/23 03:56:30 AM,-6.935,0.0125
1409,07/11/23 09:56:30 AM,-10.039,0.0125
1410,07/11/23 03:56:30 PM,-8.425,0.0125
1411,07/11/23 09:56:30 PM,-8.301,0.0125
1412,07/12/23 03:56:30 AM,-9.232,0.0125
1413,07/12/23 09:56:30 AM,-10.598,0.0125
1414,07/12/23 03:56:30 PM,-8.797,0.0125
1415,07/12/23 09:56:30 PM,-6.997,0.0125
1416,07/13/23 03:56:30 AM,-9.605,0.0125
1417,07/13/23 09:56:30 AM,-10.474,0.0125
1418,07/13/23 03:56:30 PM,-9.853,0.0125
1419,07/13/23 09:56:30 PM,-9.853,0.0125
1420,07/14/23 03:56:30 AM,-9.915,0.0125
1421,07/14/23 09:56:30 AM,-9.667,0.0125
1422,07/14/23 03:56:30 PM,-10.225,0.0125
1423,07/14/23 09:56:30 PM,-10.350,0.0125
1424,07/15/23 03:56:30 AM,-8.425,0.0125
1425,07/15/23 09:56:30 AM,-10.225,0.0125
1426,07/15/23 03:56:30 PM,-8.673,0.0125
1427,07/15/23 09:56:30 PM,-7.804,0.0125
1428,07/16/23 03:56:30 AM,-8.425,0.0125
1429,07/16/23 09:56:30 AM,-10.101,0.0125
1430,07/16/23 03:56:30 PM,-9.977,0.0125
1431,07/16/23 09:56:30 PM,-9.294,0.0125
1432,07/17/23 03:56:30 AM,-9.170,0.0125
1433,07/17/23 09:56:30 AM,-10.971,0.0125
1434,07/17/23 03:56:30 PM,-8.673,0.0125
1435,07/17/23 09:56:30 PM,-9.853,0.0125
1436,07/18/23 03:56:30 AM,-10.225,0.0125
1437,07/18/23 09:56:30 AM,-10.846,0.0125
1438,07/18/23 03:56:30 PM,-10.908,0.0125
1439,07/18/23 09:56:30 PM,-9.853,0.0125
1440,07/19/23 03:56:30 AM,-8.922,0.0125
1441,07/19/23 09:56:30 AM,-9.605,0.0125
1442,07/19/23 03:56:30 PM,-10.350,0.0125
1443,07/19/23 09:56:30 PM,-11.902,0.0125
1444,07/20/23 03:56:30 AM,-9.791,0.0125
1445,07/20/23 09:56:30 AM,-10.598,0.0125
1446,07/20/23 03:56:30 PM,-11.343,0.0125
1447,07/20/23 09:56:30 PM,-9.542,0.0125
1448,07/21/23 03:56:30 AM,-11.467,0.0125
1449,07/21/23 09:56:30 AM,-9.791,0.0125
1450,07/21/23 03:56:30 PM,-9.046,0.0125
1451,07/21/23 09:56:30 PM,-7.307,0.0125
1452,07/22/23 03:56:30 AM,-6.624,0.0125
1453,07/22/23 09:56:30 AM,-9.480,0.0125
1454,07/22/23 03:56:30 PM,-10.350,0.0125
1455,07/22/23 09:56:30 PM,-7.493,0.0125
1456,07/23/23 03:56:30 AM,-9.294,0.0125
1457,07/23/23 09:56:30 AM,-10.225,0.0125
1458,07/23/23 03:56:30 PM,-10.908,0.0125
1459,07/23/23 09:56:30 PM,-9.170,0.0125
1460,07/24/23 03:56:30 AM,-9.232,0.0125
1461,07/24/23 09:56:30 AM,-10.784,0.0125
1462,07/24/23 03:56:30 PM,-10.784,0.0125
1463,07/24/23 09:56:30 PM,-9.356,0.0125
1464,07/25/23 03:56:30 AM,-9.853,0.0125
1465,07/25/23 09:56:30 AM,-11.281,0.0125
1466,07/25/23 03:56:30 PM,-10.039,0.0125
1467,07/25/23 09:56:30 PM,-10.660,0.0125
1468,07/26/23 03:56:30 AM,-8.238,0.0125
1469,07/26/23 09:56:30 AM,-10.722,0.0125
1470,07/26/23 03:56:30 PM,-10.288,0.0125
1471,07/26/23 09:56:30 PM,-10.474,0.0125
1472,07/27/23 03:56:30 AM,-9.729,0.0125
1473,07/27/23 09:56:30 AM,-11.095,0.0125
1474,07/27/23 03:56:30 PM,-9.667,0.0125
1475,07/27/23 09:56:30 PM,-9.542,0.0125
1476,07/28/23 03:56:30 AM,-10.039,0.0125
1477,07/28/23 09:56:30 AM,-11.716,0.0125
1478,07/28/23 03:56:30 PM,-9.605,0.0125
1479,07/28/23 09:56:30 PM,-10.101,0.0125
1480,07/29/23 03:56:30 AM,-11.157,0.0125
1481,07/29/23 09:56:30 AM,-11.405,0.0125
1482,07/29/23 03:56:30 PM,-9.853,0.0125
1483,07/29/23 09:56:30 PM,-9.853,0.0125
1484,07/30/23 03:56:30 AM,-11.095,0.0125
1485,07/30/23 09:56:30 AM,-12.026,0.0125
1486,07/30/23 03:56:30 PM,-11.033,0.0125
1487,07/30/23 09:56:30 PM,-8.363,0.0125
1488,07/31/23 03:56:30 AM,-10.846,0.0125
1489,07/31/23 09:56:30 AM,-11.716,0.0125
1490,07/31/23 03:56:30 PM,-11.778,0.0125
1491,07/31/23 09:56:30 PM,-11.281,0.0125
1492,08/01/23 03:56:30 AM,-11.157,0.0125
1493,08/01/23 09:56:30 AM,-11.716,0.0125
1494,08/01/23 03:56:30 PM,-9.977,0.0125
