,snow_depth_in
2019-07-26 22:53:05-07:00,10.265
2019-07-27 04:53:05-07:00,10.7
2019-07-27 10:53:05-07:00,10.576
2019-07-27 16:53:05-07:00,10.389
2019-07-27 22:53:05-07:00,9.21
2019-07-28 04:53:05-07:00,10.265
2019-07-28 10:53:05-07:00,10.017
2019-07-28 16:53:05-07:00,11.631
2019-07-28 22:53:05-07:00,10.203
2019-07-29 04:53:05-07:00,10.7
2019-07-29 10:53:05-07:00,11.321
2019-07-29 16:53:05-07:00,11.569
2019-07-29 22:53:05-07:00,10.451
2019-07-30 04:53:05-07:00,10.638
2019-07-30 10:53:05-07:00,10.079
2019-07-30 16:53:05-07:00,11.072
2019-07-30 22:53:05-07:00,10.948
2019-07-31 04:53:05-07:00,10.762
2019-07-31 10:53:05-07:00,10.141
2019-07-31 16:53:05-07:00,11.321
2019-07-31 22:53:05-07:00,10.451
2019-08-01 04:53:05-07:00,10.638
2019-08-01 10:53:05-07:00,9.582
2019-08-01 16:53:05-07:00,10.762
2019-08-01 22:53:05-07:00,10.576
2019-08-02 04:53:05-07:00,9.831
2019-08-02 10:53:05-07:00,11.072
2019-08-02 16:53:05-07:00,9.768
2019-08-02 22:53:05-07:00,11.135
2019-08-03 04:53:05-07:00,10.514
2019-08-03 10:53:05-07:00,11.383
2019-08-03 16:53:05-07:00,10.141
2019-08-03 22:53:05-07:00,10.7
2019-08-04 04:53:05-07:00,9.21
2019-08-04 10:53:05-07:00,8.775
2019-08-04 16:53:05-07:00,9.831
2019-08-04 22:53:05-07:00,11.88
2019-08-05 04:53:05-07:00,11.321
2019-08-05 10:53:05-07:00,10.203
2019-08-05 16:53:05-07:00,10.514
2019-08-05 22:53:05-07:00,10.451
2019-08-06 04:53:05-07:00,10.7
2019-08-06 10:53:05-07:00,11.755
2019-08-06 16:53:05-07:00,10.451
2019-08-06 22:53:05-07:00,11.755
2019-08-07 04:53:05-07:00,11.693
2019-08-07 10:53:05-07:00,11.755
2019-08-07 16:53:05-07:00,11.01
2019-08-07 22:53:05-07:00,11.445
2019-08-08 04:53:05-07:00,11.321
2019-08-08 10:53:05-07:00,11.507
2019-08-08 16:53:05-07:00,10.203
2019-08-08 22:53:05-07:00,9.334
2019-08-09 04:53:05-07:00,10.451
2019-08-09 10:53:05-07:00,10.824
2019-08-09 16:53:05-07:00,10.638
2019-08-09 22:53:05-07:00,10.7
2019-08-10 04:53:05-07:00,10.7
2019-08-10 10:53:05-07:00,11.259
2019-08-10 16:53:05-07:00,10.638
2019-08-10 22:53:05-07:00,10.886
2019-08-11 04:53:05-07:00,10.389
2019-08-11 10:53:05-07:00,10.265
2019-08-11 16:53:05-07:00,10.079
2019-08-11 22:53:05-07:00,9.21
2019-08-12 04:53:05-07:00,9.831
2019-08-12 10:53:05-07:00,10.451
2019-08-12 16:53:05-07:00,9.644
2019-08-12 22:53:05-07:00,10.514
2019-08-13 04:53:05-07:00,10.327
2019-08-13 10:53:05-07:00,9.458
2019-08-13 16:53:05-07:00,10.017
2019-08-13 22:53:05-07:00,9.21
2019-08-14 04:53:05-07:00,10.327
2019-08-14 10:53:05-07:00,10.017
2019-08-14 16:53:05-07:00,10.017
2019-08-14 22:53:05-07:00,10.327
2019-08-15 04:53:05-07:00,9.706
2019-08-15 10:53:05-07:00,10.576
2019-08-15 16:53:05-07:00,9.396
2019-08-15 22:53:05-07:00,9.831
2019-08-16 04:53:05-07:00,10.576
2019-08-16 10:53:05-07:00,9.955
2019-08-16 16:53:05-07:00,9.334
2019-08-16 22:53:05-07:00,10.451
2019-08-17 04:53:05-07:00,9.52
2019-08-17 10:53:05-07:00,9.706
2019-08-17 16:53:05-07:00,10.017
2019-08-17 22:53:05-07:00,9.831
2019-08-18 04:53:05-07:00,9.023
2019-08-18 10:53:05-07:00,9.955
2019-08-18 16:53:05-07:00,9.831
2019-08-18 22:53:05-07:00,9.272
2019-08-19 04:53:05-07:00,8.837
2019-08-19 10:53:05-07:00,9.706
2019-08-19 16:53:05-07:00,9.955
2019-08-19 22:53:05-07:00,9.831
2019-08-20 04:53:05-07:00,9.21
2019-08-20 10:53:05-07:00,8.775
2019-08-20 16:53:05-07:00,8.03
2019-08-20 22:53:05-07:00,9.893
2019-08-21 04:53:05-07:00,10.017
2019-08-21 10:53:05-07:00,9.334
2019-08-21 16:53:05-07:00,9.023
2019-08-21 22:53:05-07:00,9.21
2019-08-22 04:53:05-07:00,9.831
2019-08-22 10:53:05-07:00,9.148
2019-08-22 16:53:05-07:00,10.265
2019-08-22 22:53:05-07:00,9.955
2019-08-23 04:53:05-07:00,9.768
2019-08-23 10:53:05-07:00,9.582
2019-08-23 16:53:05-07:00,8.899
2019-08-23 22:53:05-07:00,10.079
2019-08-24 04:53:05-07:00,9.955
2019-08-24 10:53:05-07:00,9.52
2019-08-24 16:53:05-07:00,8.961
2019-08-24 22:53:05-07:00,10.141
2019-08-25 04:53:05-07:00,9.334
2019-08-25 10:53:05-07:00,9.21
2019-08-25 16:53:05-07:00,9.644
2019-08-25 22:53:05-07:00,9.768
2019-08-26 04:53:05-07:00,8.278
2019-08-26 10:53:05-07:00,9.396
2019-08-26 16:53:05-07:00,9.334
2019-08-26 22:53:05-07:00,10.079
2019-08-27 04:53:05-07:00,9.644
2019-08-27 10:53:05-07:00,9.458
2019-08-27 16:53:05-07:00,9.582
2019-08-27 22:53:05-07:00,9.893
2019-08-28 04:53:05-07:00,8.899
2019-08-28 10:53:05-07:00,8.527
2019-08-28 16:53:05-07:00,8.03
2019-08-28 22:53:05-07:00,9.085
2019-08-29 04:53:05-07:00,8.837
2019-08-29 10:53:05-07:00,8.03
2019-08-29 16:53:05-07:00,7.657
2019-08-29 22:53:05-07:00,6.788
2019-08-30 04:53:05-07:00,9.023
2019-08-30 10:53:05-07:00,8.465
2019-08-30 16:53:05-07:00,8.154
2019-08-30 22:53:05-07:00,8.589
2019-08-31 04:53:05-07:00,8.589
2019-08-31 10:53:05-07:00,7.036
2019-08-31 16:53:05-07:00,7.409
2019-08-31 22:53:05-07:00,7.968
2019-09-01 04:53:05-07:00,7.719
2019-09-01 10:53:05-07:00,6.291
2019-09-01 16:53:05-07:00,8.34
2019-09-01 22:53:05-07:00,9.831
2019-09-02 04:53:05-07:00,6.478
2019-09-02 10:53:05-07:00,6.664
2019-09-02 16:53:05-07:00,8.402
2019-09-02 22:53:05-07:00,9.21
2019-09-03 04:53:05-07:00,8.154
2019-09-03 10:53:05-07:00,8.465
2019-09-03 16:53:05-07:00,7.161
2019-09-03 22:53:05-07:00,7.844
2019-09-04 04:53:05-07:00,7.657
2019-09-04 10:53:05-07:00,5.484
2019-09-04 16:53:05-07:00,6.974
2019-09-04 22:53:05-07:00,7.471
2019-09-05 04:53:05-07:00,6.85
2019-09-05 10:53:05-07:00,7.844
2019-09-05 16:53:05-07:00,5.857
2019-09-05 22:53:05-07:00,5.981
2019-09-06 04:53:05-07:00,5.236
2019-09-06 10:53:05-07:00,6.54
2019-09-06 16:53:05-07:00,3.745
2019-09-06 22:53:05-07:00,5.67
2019-09-07 04:53:05-07:00,5.546
2019-09-07 10:53:05-07:00,4.863
2019-09-07 16:53:05-07:00,5.422
2019-09-07 22:53:05-07:00,5.857
2019-09-08 04:53:05-07:00,7.098
2019-09-08 10:53:05-07:00,4.863
2019-09-08 16:53:05-07:00,4.428
2019-09-08 22:53:05-07:00,6.85
2019-09-09 04:53:05-07:00,7.595
2019-09-09 10:53:05-07:00,4.242
2019-09-09 16:53:05-07:00,5.981
2019-09-09 22:53:05-07:00,4.863
2019-09-10 04:53:05-07:00,6.912
2019-09-10 10:53:05-07:00,5.67
2019-09-10 16:53:05-07:00,4.987
2019-09-10 22:53:05-07:00,6.912
2019-09-11 04:53:05-07:00,6.602
2019-09-11 10:53:05-07:00,6.353
2019-09-11 16:53:05-07:00,5.111
2019-09-11 22:53:05-07:00,5.484
2019-09-12 04:53:05-07:00,6.912
2019-09-12 10:53:05-07:00,4.987
2019-09-12 16:53:05-07:00,4.925
2019-09-12 22:53:05-07:00,4.677
2019-09-13 04:53:05-07:00,4.863
2019-09-13 10:53:05-07:00,4.801
2019-09-13 16:53:05-07:00,4.366
2019-09-13 22:53:05-07:00,5.795
2019-09-14 04:53:05-07:00,4.491
2019-09-14 10:53:05-07:00,3.994
2019-09-14 16:53:05-07:00,4.863
2019-09-14 22:53:05-07:00,6.105
2019-09-15 04:53:05-07:00,6.167
2019-09-15 10:53:05-07:00,4.491
2019-09-15 16:53:05-07:00,4.304
2019-09-15 22:53:05-07:00,5.484
2019-09-16 04:53:05-07:00,5.236
2019-09-16 10:53:05-07:00,4.553
2019-09-16 16:53:05-07:00,5.111
2019-09-16 22:53:05-07:00,4.987
2019-09-17 04:53:05-07:00,5.608
2019-09-17 10:53:05-07:00,4.366
2019-09-17 16:53:05-07:00,4.863
2019-09-17 22:53:05-07:00,5.049
2019-09-18 04:53:05-07:00,5.111
2019-09-18 10:53:05-07:00,4.491
2019-09-18 16:53:05-07:00,4.428
2019-09-18 22:53:05-07:00,4.801
2019-09-19 04:53:05-07:00,4.677
2019-09-19 10:53:05-07:00,4.615
2019-09-19 16:53:05-07:00,3.559
2019-09-19 22:53:05-07:00,3.932
2019-09-20 04:53:05-07:00,4.553
2019-09-20 10:53:05-07:00,4.863
2019-09-20 16:53:05-07:00,4.553
2019-09-20 22:53:05-07:00,5.546
2019-09-21 04:53:05-07:00,5.298
2019-09-21 10:53:05-07:00,5.236
2019-09-21 16:53:05-07:00,3.311
2019-09-21 22:53:05-07:00,3.87
2019-09-22 04:53:05-07:00,5.732
2019-09-22 10:53:05-07:00,5.608
2019-09-22 16:53:05-07:00,5.236
2019-09-22 22:53:05-07:00,5.298
2019-09-23 04:53:05-07:00,5.36
2019-09-23 10:53:05-07:00,5.67
2019-09-23 16:53:05-07:00,5.608
2019-09-23 22:53:05-07:00,5.484
2019-09-24 04:53:05-07:00,5.422
2019-09-24 10:53:05-07:00,5.484
2019-09-24 16:53:05-07:00,4.615
2019-09-24 22:53:05-07:00,5.174
2019-09-25 04:53:05-07:00,5.111
2019-09-25 10:53:05-07:00,3.994
2019-09-25 16:53:05-07:00,5.608
2019-09-25 22:53:05-07:00,5.795
2019-09-26 04:53:05-07:00,4.925
2019-09-26 10:53:05-07:00,4.987
2019-09-26 16:53:05-07:00,4.491
2019-09-26 22:53:05-07:00,5.795
2019-09-27 04:53:05-07:00,5.049
2019-09-27 10:53:05-07:00,5.049
2019-09-27 16:53:05-07:00,5.36
2019-09-27 22:53:05-07:00,3.994
2019-09-28 04:53:05-07:00,5.049
2019-09-28 10:53:05-07:00,5.174
2019-09-28 16:53:05-07:00,5.67
2019-09-28 22:53:05-07:00,5.608
2019-09-29 04:53:05-07:00,4.615
2019-09-29 10:53:05-07:00,4.553
2019-09-29 16:53:05-07:00,5.795
2019-09-29 22:53:05-07:00,5.298
2019-09-30 04:53:05-07:00,4.118
2019-09-30 10:53:05-07:00,4.677
2019-09-30 16:53:05-07:00,5.174
2019-09-30 22:53:05-07:00,4.987
2019-10-01 04:53:05-07:00,4.615
2019-10-01 10:53:05-07:00,5.422
2019-10-01 16:53:05-07:00,4.242
2019-10-01 22:53:05-07:00,4.366
2019-10-02 04:53:05-07:00,5.857
2019-10-02 10:53:05-07:00,4.615
2019-10-02 16:53:05-07:00,4.677
2019-10-02 22:53:05-07:00,4.677
2019-10-03 04:53:05-07:00,4.428
2019-10-03 10:53:05-07:00,4.739
2019-10-03 16:53:05-07:00,4.553
2019-10-03 22:53:05-07:00,4.304
2019-10-04 04:53:05-07:00,4.18
2019-10-04 10:53:05-07:00,5.111
2019-10-04 16:53:05-07:00,4.925
2019-10-04 22:53:05-07:00,6.043
2019-10-05 04:53:05-07:00,5.732
2019-10-05 10:53:05-07:00,3.808
2019-10-05 16:53:05-07:00,4.863
2019-10-05 22:53:05-07:00,4.615
2019-10-06 04:53:05-07:00,6.54
2019-10-06 10:53:05-07:00,5.484
2019-10-06 16:53:05-07:00,5.546
2019-10-06 22:53:05-07:00,5.049
2019-10-07 04:53:05-07:00,5.546
2019-10-07 10:53:05-07:00,5.049
2019-10-07 16:53:05-07:00,4.863
2019-10-07 22:53:05-07:00,5.049
2019-10-08 04:53:05-07:00,3.932
2019-10-08 10:53:05-07:00,5.857
2019-10-08 16:53:05-07:00,5.484
2019-10-08 22:53:05-07:00,4.615
2019-10-09 04:53:05-07:00,5.608
2019-10-09 10:53:05-07:00,4.925
2019-10-09 16:53:05-07:00,4.615
2019-10-09 22:53:05-07:00,5.546
2019-10-10 04:53:05-07:00,4.677
2019-10-10 10:53:05-07:00,5.546
2019-10-10 16:53:05-07:00,5.484
2019-10-10 22:53:05-07:00,6.229
2019-10-11 04:53:05-07:00,4.925
2019-10-11 10:53:05-07:00,5.608
2019-10-11 16:53:05-07:00,6.912
2019-10-11 22:53:05-07:00,5.36
2019-10-12 04:53:05-07:00,5.857
2019-10-12 10:53:05-07:00,5.049
2019-10-12 16:53:05-07:00,5.298
2019-10-12 22:53:05-07:00,5.919
2019-10-13 04:53:05-07:00,5.36
2019-10-13 10:53:05-07:00,5.795
2019-10-13 16:53:05-07:00,5.174
2019-10-13 22:53:05-07:00,5.795
2019-10-14 04:53:05-07:00,6.353
2019-10-14 10:53:05-07:00,5.981
2019-10-14 16:53:05-07:00,5.484
2019-10-14 22:53:05-07:00,6.726
2019-10-15 04:53:05-07:00,5.981
2019-10-15 10:53:05-07:00,6.85
2019-10-15 16:53:05-07:00,6.105
2019-10-15 22:53:05-07:00,6.043
2019-10-16 04:53:05-07:00,6.415
2019-10-16 10:53:05-07:00,6.167
2019-10-16 16:53:05-07:00,5.981
2019-10-16 22:53:05-07:00,7.223
2019-10-17 04:53:05-07:00,6.974
2019-10-17 10:53:05-07:00,6.291
2019-10-17 16:53:05-07:00,5.795
2019-10-17 22:53:05-07:00,5.732
2019-10-18 04:53:05-07:00,5.484
2019-10-18 10:53:05-07:00,5.732
2019-10-18 16:53:05-07:00,5.857
2019-10-18 22:53:05-07:00,6.415
2019-10-19 04:53:05-07:00,6.602
2019-10-19 10:53:05-07:00,9.085
2019-10-19 16:53:05-07:00,6.602
2019-10-19 22:53:05-07:00,6.602
2019-10-20 04:53:05-07:00,6.291
2019-10-20 10:53:05-07:00,6.912
2019-10-20 16:53:05-07:00,6.912
2019-10-20 22:53:05-07:00,6.974
2019-10-21 04:53:05-07:00,7.719
2019-10-21 10:53:05-07:00,7.098
2019-10-21 16:53:05-07:00,7.036
2019-10-21 22:53:05-07:00,6.85
2019-10-22 04:53:05-07:00,4.553
2019-10-22 10:53:05-07:00,5.36
2019-10-22 16:53:05-07:00,6.912
2019-10-22 22:53:05-07:00,7.533
2019-10-23 04:53:05-07:00,7.719
2019-10-23 10:53:05-07:00,8.092
2019-10-23 16:53:05-07:00,6.788
2019-10-23 22:53:05-07:00,6.912
2019-10-24 04:53:05-07:00,7.223
2019-10-24 10:53:05-07:00,7.285
2019-10-24 16:53:05-07:00,8.465
2019-10-24 22:53:05-07:00,9.396
2019-10-25 04:53:05-07:00,9.023
2019-10-25 10:53:05-07:00,9.023
2019-10-25 16:53:05-07:00,9.085
2019-10-25 22:53:05-07:00,8.527
2019-10-26 04:53:05-07:00,8.651
2019-10-26 10:53:05-07:00,8.154
2019-10-26 16:53:05-07:00,8.837
2019-10-26 22:53:05-07:00,8.961
2019-10-27 04:53:05-07:00,9.396
2019-10-27 10:53:05-07:00,8.899
2019-10-27 16:53:05-07:00,9.334
2019-10-27 22:53:05-07:00,9.21
2019-10-28 04:53:05-07:00,8.837
2019-10-28 10:53:05-07:00,8.961
2019-10-28 16:53:05-07:00,8.651
2019-10-28 22:53:05-07:00,8.713
2019-10-29 04:53:05-07:00,8.589
2019-10-29 10:53:05-07:00,8.713
2019-10-29 16:53:05-07:00,8.899
2019-10-29 22:53:05-07:00,9.085
2019-10-30 04:53:05-07:00,8.961
2019-10-30 10:53:05-07:00,9.272
2019-10-30 16:53:05-07:00,9.148
2019-10-30 22:53:05-07:00,8.961
2019-10-31 04:53:05-07:00,9.085
2019-10-31 10:53:05-07:00,9.272
2019-10-31 16:53:05-07:00,9.148
2019-10-31 22:53:05-07:00,9.21
2019-11-01 04:53:05-07:00,9.023
2019-11-01 10:53:05-07:00,9.334
2019-11-01 16:53:05-07:00,10.017
2019-11-01 22:53:05-07:00,9.21
2019-11-02 04:53:05-07:00,8.216
2019-11-02 10:53:05-07:00,7.595
2019-11-02 16:53:05-07:00,10.514
2019-11-02 22:53:05-07:00,10.265
2019-11-03 04:53:05-07:00,10.824
2019-11-03 10:53:05-07:00,10.141
2019-11-03 16:53:05-07:00,10.265
2019-11-03 22:53:05-07:00,10.265
2019-11-04 04:53:05-07:00,11.072
2019-11-04 10:53:05-07:00,10.7
2019-11-04 16:53:05-07:00,10.514
2019-11-04 22:53:05-07:00,10.327
2019-11-05 04:53:05-07:00,10.7
2019-11-05 10:53:05-07:00,10.576
2019-11-05 16:53:05-07:00,10.7
2019-11-05 22:53:05-07:00,10.638
2019-11-06 04:53:05-07:00,10.327
2019-11-06 10:53:05-07:00,10.638
2019-11-06 16:53:05-07:00,10.824
2019-11-06 22:53:05-07:00,10.824
2019-11-07 04:53:05-07:00,10.824
2019-11-07 10:53:05-07:00,10.7
2019-11-07 16:53:05-07:00,10.389
2019-11-07 22:53:05-07:00,10.886
2019-11-08 04:53:05-07:00,10.886
2019-11-08 10:53:05-07:00,11.197
2019-11-08 16:53:05-07:00,10.948
2019-11-08 22:53:05-07:00,10.762
2019-11-09 04:53:05-07:00,10.7
2019-11-09 10:53:05-07:00,10.824
2019-11-09 16:53:05-07:00,11.01
2019-11-09 22:53:05-07:00,11.01
2019-11-10 04:53:05-07:00,10.886
2019-11-10 10:53:05-07:00,10.948
2019-11-10 16:53:05-07:00,10.451
2019-11-10 22:53:05-07:00,10.7
2019-11-11 04:53:05-07:00,10.824
2019-11-11 10:53:05-07:00,10.824
2019-11-11 16:53:05-07:00,11.197
2019-11-11 22:53:05-07:00,11.569
2019-11-12 04:53:05-07:00,11.197
2019-11-12 10:53:05-07:00,11.072
2019-11-12 16:53:05-07:00,10.948
2019-11-12 22:53:05-07:00,11.383
2019-11-13 04:53:05-07:00,11.445
2019-11-13 10:53:05-07:00,11.445
2019-11-13 16:53:05-07:00,11.259
2019-11-13 22:53:05-07:00,11.507
2019-11-14 04:53:05-07:00,11.445
2019-11-14 10:53:05-07:00,11.259
2019-11-14 16:53:05-07:00,11.507
2019-11-14 22:53:05-07:00,11.445
2019-11-15 04:53:05-07:00,11.383
2019-11-15 10:53:05-07:00,11.197
2019-11-15 16:53:05-07:00,11.321
2019-11-15 22:53:05-07:00,11.072
2019-11-16 04:53:05-07:00,11.259
2019-11-16 10:53:05-07:00,11.259
2019-11-16 16:53:05-07:00,11.321
2019-11-16 22:53:05-07:00,11.072
2019-11-17 04:53:05-07:00,11.135
2019-11-17 10:53:05-07:00,9.893
2019-11-17 16:53:05-07:00,10.948
2019-11-17 22:53:05-07:00,11.01
2019-11-18 04:53:05-07:00,10.762
2019-11-18 10:53:05-07:00,10.638
2019-11-18 16:53:05-07:00,10.948
2019-11-18 22:53:05-07:00,10.451
2019-11-19 04:53:05-07:00,10.762
2019-11-19 10:53:05-07:00,9.893
2019-11-19 16:53:05-07:00,10.265
2019-11-19 22:53:05-07:00,9.706
2019-11-20 04:53:05-07:00,10.514
2019-11-20 10:53:05-07:00,12.314
2019-11-20 22:53:05-07:00,10.079
2019-11-21 04:53:05-07:00,12.004
2019-11-21 10:53:05-07:00,12.314
2019-11-21 16:53:05-07:00,11.321
2019-11-21 22:53:05-07:00,10.7
2019-11-22 04:53:05-07:00,10.7
2019-11-26 22:53:05-07:00,12.501
2019-11-27 04:53:05-07:00,12.501
2019-11-27 10:53:05-07:00,12.376
2019-11-27 16:53:05-07:00,12.252
2019-11-27 22:53:05-07:00,12.314
2019-11-28 04:53:05-07:00,12.19
2019-11-28 10:53:05-07:00,11.321
2019-11-28 16:53:05-07:00,11.072
2019-11-28 22:53:05-07:00,12.19
2019-11-29 04:53:05-07:00,12.128
2019-11-29 10:53:05-07:00,12.19
2019-11-29 16:53:05-07:00,12.252
2019-11-29 22:53:05-07:00,12.252
2019-11-30 04:53:05-07:00,12.19
2019-11-30 10:53:05-07:00,12.625
2019-11-30 16:53:05-07:00,11.631
2019-11-30 22:53:05-07:00,12.066
2019-12-02 16:53:05-07:00,10.265
2019-12-04 22:53:05-07:00,12.811
2019-12-05 04:53:05-07:00,12.501
2019-12-05 10:53:05-07:00,12.252
2019-12-05 16:53:05-07:00,12.376
2019-12-05 22:53:05-07:00,12.376
2019-12-06 04:53:05-07:00,12.501
2019-12-06 10:53:05-07:00,12.438
2019-12-06 16:53:05-07:00,12.438
2019-12-06 22:53:05-07:00,12.438
2019-12-07 04:53:05-07:00,12.376
2019-12-07 10:53:05-07:00,12.314
2019-12-07 16:53:05-07:00,12.749
2019-12-07 22:53:05-07:00,12.438
2019-12-08 04:53:05-07:00,12.128
2019-12-08 10:53:05-07:00,12.066
2019-12-08 16:53:05-07:00,12.252
2019-12-08 22:53:05-07:00,12.314
2019-12-09 04:53:05-07:00,12.376
2019-12-09 10:53:05-07:00,12.376
2019-12-09 16:53:05-07:00,12.438
2019-12-09 22:53:05-07:00,12.376
2019-12-10 04:53:05-07:00,12.438
2019-12-10 10:53:05-07:00,12.376
2019-12-10 16:53:05-07:00,12.501
2019-12-10 22:53:05-07:00,12.563
2019-12-11 04:53:05-07:00,12.501
2019-12-11 10:53:05-07:00,12.563
2019-12-11 16:53:05-07:00,12.438
2019-12-11 22:53:05-07:00,12.501
2019-12-12 04:53:05-07:00,12.501
2019-12-12 10:53:05-07:00,12.438
2019-12-12 16:53:05-07:00,12.438
2019-12-12 22:53:05-07:00,12.376
2019-12-13 04:53:05-07:00,12.501
2019-12-13 10:53:05-07:00,12.376
2019-12-13 16:53:05-07:00,12.438
2019-12-13 22:53:05-07:00,12.438
2019-12-14 04:53:05-07:00,12.376
2019-12-14 10:53:05-07:00,12.314
2019-12-14 16:53:05-07:00,12.314
2019-12-14 22:53:05-07:00,12.252
2019-12-15 04:53:05-07:00,12.004
2019-12-15 10:53:05-07:00,12.252
2019-12-15 16:53:05-07:00,12.19
2019-12-15 22:53:05-07:00,12.376
2019-12-16 04:53:05-07:00,12.004
2019-12-16 10:53:05-07:00,12.004
2019-12-16 16:53:05-07:00,11.818
2019-12-16 22:53:05-07:00,11.942
2019-12-17 04:53:05-07:00,12.066
2019-12-17 10:53:05-07:00,11.569
2019-12-17 16:53:05-07:00,11.259
2019-12-17 22:53:05-07:00,11.321
2019-12-18 04:53:05-07:00,11.01
2019-12-18 10:53:05-07:00,11.01
2019-12-18 16:53:05-07:00,11.259
2019-12-18 22:53:05-07:00,11.507
2019-12-19 04:53:05-07:00,11.321
2019-12-19 10:53:05-07:00,11.383
2019-12-19 16:53:05-07:00,11.072
2019-12-19 22:53:05-07:00,11.135
2019-12-20 04:53:05-07:00,12.004
2019-12-20 10:53:05-07:00,12.004
2019-12-20 16:53:05-07:00,12.004
2019-12-20 22:53:05-07:00,11.942
2019-12-21 04:53:05-07:00,12.004
2019-12-21 10:53:05-07:00,12.128
2019-12-21 16:53:05-07:00,11.942
2019-12-21 22:53:05-07:00,12.066
2019-12-22 04:53:05-07:00,12.004
2019-12-22 10:53:05-07:00,12.128
2019-12-22 16:53:05-07:00,12.252
2019-12-22 22:53:05-07:00,12.252
2019-12-23 04:53:05-07:00,12.066
2019-12-23 10:53:05-07:00,12.004
2019-12-23 16:53:05-07:00,11.383
2019-12-23 22:53:05-07:00,11.072
2019-12-24 04:53:05-07:00,11.383
2019-12-24 10:53:05-07:00,11.693
2019-12-24 16:53:05-07:00,11.445
2019-12-24 22:53:05-07:00,10.638
2019-12-25 04:53:05-07:00,11.01
2019-12-25 10:53:05-07:00,11.507
2019-12-25 16:53:05-07:00,12.501
2019-12-25 22:53:05-07:00,12.501
2019-12-26 04:53:05-07:00,12.376
2019-12-26 10:53:05-07:00,12.252
2019-12-26 16:53:05-07:00,11.631
2019-12-26 22:53:05-07:00,12.128
2019-12-27 04:53:05-07:00,12.314
2019-12-27 10:53:05-07:00,12.252
2019-12-27 16:53:05-07:00,12.314
2019-12-27 22:53:05-07:00,11.445
2019-12-28 04:53:05-07:00,11.197
2019-12-28 10:53:05-07:00,11.259
2019-12-28 16:53:05-07:00,11.321
2019-12-28 22:53:05-07:00,11.445
2019-12-29 04:53:05-07:00,11.445
2019-12-29 10:53:05-07:00,11.259
2019-12-29 16:53:05-07:00,12.066
2019-12-29 22:53:05-07:00,11.383
2019-12-30 04:53:05-07:00,10.576
2019-12-30 10:53:05-07:00,11.631
2019-12-30 16:53:05-07:00,11.942
2019-12-30 22:53:05-07:00,11.631
2019-12-31 04:53:05-07:00,11.88
2019-12-31 10:53:05-07:00,11.88
2019-12-31 16:53:05-07:00,11.259
2019-12-31 22:53:05-07:00,12.128
2020-01-01 04:53:05-07:00,11.88
2020-01-01 10:53:05-07:00,12.128
2020-01-01 16:53:05-07:00,12.625
2020-01-01 22:53:05-07:00,12.314
2020-01-02 04:53:05-07:00,13.742
2020-01-02 10:53:05-07:00,14.798
2020-01-02 16:53:05-07:00,14.612
2020-01-02 22:53:05-07:00,13.805
2020-01-03 04:53:05-07:00,14.612
2020-01-03 10:53:05-07:00,15.729
2020-01-03 16:53:05-07:00,15.854
2020-01-03 22:53:05-07:00,15.295
2020-01-04 04:53:05-07:00,15.046
2020-01-04 10:53:05-07:00,15.543
2020-01-04 16:53:05-07:00,15.605
2020-01-04 22:53:05-07:00,15.481
2020-01-05 04:53:05-07:00,15.605
2020-01-05 10:53:05-07:00,15.295
2020-01-05 16:53:05-07:00,15.046
2020-01-05 22:53:05-07:00,14.86
2020-01-06 04:53:05-07:00,14.736
2020-01-06 10:53:05-07:00,14.798
2020-01-06 16:53:05-07:00,14.425
2020-01-06 22:53:05-07:00,14.674
2020-01-07 04:53:05-07:00,14.488
2020-01-07 10:53:05-07:00,14.425
2020-01-07 16:53:05-07:00,14.55
2020-01-07 22:53:05-07:00,14.488
2020-01-08 04:53:05-07:00,15.108
2020-01-08 10:53:05-07:00,15.108
2020-01-08 16:53:05-07:00,15.171
2020-01-08 22:53:05-07:00,15.171
2020-01-09 04:53:05-07:00,15.543
2020-01-09 10:53:05-07:00,16.04
2020-01-09 16:53:05-07:00,15.729
2020-01-09 22:53:05-07:00,15.916
2020-01-10 04:53:05-07:00,16.164
2020-01-10 10:53:05-07:00,14.115
2020-01-10 16:53:05-07:00,17.033
2020-01-10 22:53:05-07:00,15.916
2020-01-11 04:53:05-07:00,15.916
2020-01-11 10:53:05-07:00,15.854
2020-01-11 16:53:05-07:00,15.791
2020-01-11 22:53:05-07:00,15.854
2020-01-12 04:53:05-07:00,15.854
2020-01-12 10:53:05-07:00,15.978
2020-01-12 16:53:05-07:00,15.543
2020-01-12 22:53:05-07:00,15.729
2020-01-13 04:53:05-07:00,15.667
2020-01-13 10:53:05-07:00,15.791
2020-01-13 16:53:05-07:00,15.791
2020-01-13 22:53:05-07:00,15.605
2020-01-14 04:53:05-07:00,15.605
2020-01-14 10:53:05-07:00,15.543
2020-01-14 16:53:05-07:00,15.667
2020-01-14 22:53:05-07:00,15.791
2020-01-15 04:53:05-07:00,15.605
2020-01-15 10:53:05-07:00,16.412
2020-01-15 16:53:05-07:00,15.481
2020-01-15 22:53:05-07:00,15.481
2020-01-16 04:53:05-07:00,15.171
2020-01-16 10:53:05-07:00,15.419
2020-01-16 16:53:05-07:00,15.667
2020-01-16 22:53:05-07:00,15.481
2020-01-17 04:53:05-07:00,15.233
2020-01-17 10:53:05-07:00,15.481
