Model,IC6656L Tilt Logger
Name,Tilt Logger
Serial Number,05119
Firmware Version,1.03,Software Version,1.16.0
Sampling Status,LOGGING
Sampling Rate,FIXED,STOP ON MEM FULL
Current Interval,24:0:0
Start Time,2017/06/08,00:34:52
Current Time,2019/07/06,10:22:34,Logger Time,2019/07/06,16:47:01
Number Of Sensors,2
Number Of Records,759,Dnl using USB
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255


"TIMESTAMP","RECORD","BATTERY","Tilt 1","Tilt 2",,,,"Tilt 1","Tilt 2","LOGGER TEMP","RESET","USB","RSSI","STATUS 0x"
,,,,,,,Unit Type," "," ",,,,,"[code][P#]"
,,,,,,,Input Units," "," "
,,,,,,,Output Units," "," "
,,,,,,,Offset," "," "
,,,,,,,Cal A =," "," "
,,,,,,,Zero B =," "," "
,,,,,,,Cal C =," "," "
,,,,,,,Temp CF," "," "
,,,,,,,Temp Initial," "," "
,,,,,,,Linked Channel," "," "
,,,,,,,Sensor,"15 degrees","None"
"UNITS->",,"Volts","sin(angle)","Volts",,,,"sin(angle)","Volts","deg C"
2017/11/25 00:34:52,171,3.41,-0.000998,0.624962,,,,-0.000998,0.624962,21.30,0,0,0,000
2017/11/26 00:34:52,172,3.41,-0.000965,0.624962,,,,-0.000965,0.624962,20.90,0,0,0,000
2017/11/27 00:34:52,173,3.41,-0.000772,0.624962,,,,-0.000772,0.624962,17.80,0,0,0,000
2017/11/28 00:34:52,174,3.41,-0.000578,0.624962,,,,-0.000578,0.624962,20.30,0,0,0,000
2017/11/29 00:34:52,175,3.41,-0.000668,0.624962,,,,-0.000668,0.624962,21.00,0,0,0,000
2017/11/30 00:34:52,176,3.41,-0.000439,0.624962,,,,-0.000439,0.624962,21.10,0,0,0,000
2017/12/01 00:34:52,177,3.41,-0.000578,0.624962,,,,-0.000578,0.624962,20.90,0,0,0,000
2017/12/02 00:34:52,178,3.41,-0.000418,0.624963,,,,-0.000418,0.624963,20.90,0,0,0,000
2017/12/03 00:34:52,179,3.41,-0.000427,0.624962,,,,-0.000427,0.624962,20.30,0,0,0,000
2017/12/04 00:34:52,180,3.41,-0.000320,0.624962,,,,-0.000320,0.624962,18.20,0,0,0,000
2017/12/05 00:34:52,181,3.41,-0.000305,0.624962,,,,-0.000305,0.624962,20.80,0,0,0,000
2017/12/06 00:34:52,182,3.41,-0.000565,0.624962,,,,-0.000565,0.624962,21.10,0,0,0,000
2017/12/07 00:34:52,183,3.41,-0.000429,0.624962,,,,-0.000429,0.624962,21.10,0,0,0,000
2017/12/08 00:34:52,184,3.41,-0.000286,0.624962,,,,-0.000286,0.624962,21.60,0,0,0,000
2017/12/09 00:34:52,185,3.41,-0.000248,0.624962,,,,-0.000248,0.624962,21.10,0,0,0,000
