Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.19.4,,,,,,,,,,,
5/15/2022 10:09,697,3.31,-0.052589,0.624986,-78.8835,,,-0.052589,0.624986,-0.7,0,0,0,0
5/15/2022 22:09,698,3.36,-0.053267,0.624991,-79.9005,,,-0.053267,0.624991,1.8,0,0,0,0
5/16/2022 10:09,699,3.31,-0.052652,0.624999,-78.978,,,-0.052652,0.624999,2.1,0,0,0,0
5/16/2022 22:09,700,3.31,-0.053524,0.624991,-80.286,,,-0.053524,0.624991,-0.3,0,0,0,0
5/17/2022 10:09,701,3.31,-0.052959,0.624981,-79.4385,,,-0.052959,0.624981,-0.7,0,0,0,0
5/17/2022 22:09,702,3.31,-0.052832,0.624993,-79.248,,,-0.052832,0.624993,-0.6,0,0,0,0
5/18/2022 10:09,703,3.31,-0.052376,0.624997,-78.564,,,-0.052376,0.624997,0,0,0,0,0
5/18/2022 22:09,704,3.31,-0.052284,0.000001,-78.426,,,-0.052284,0.000001,-0.1,0,0,0,0
5/19/2022 10:09,705,3.31,-0.051752,0.624991,-77.628,,,-0.051752,0.624991,0.4,0,0,0,0
5/19/2022 22:09,706,3.36,-0.052929,0.000024,-79.3935,,,-0.052929,0.000024,7.6,0,0,0,0
5/20/2022 10:09,707,3.41,-0.052555,0.62498,-78.8325,,,-0.052555,0.62498,12.1,0,0,0,0
5/20/2022 22:09,708,3.36,-0.053699,0.624976,-80.5485,,,-0.053699,0.624976,3,0,0,0,0
5/21/2022 10:09,709,3.31,-0.052797,0.624992,-79.1955,,,-0.052797,0.624992,0.1,0,0,0,0
5/21/2022 22:09,710,3.31,-0.05357,0.624986,-80.355,,,-0.05357,0.624986,-0.9,0,0,0,0
5/22/2022 10:09,711,3.26,-0.053202,0,-79.803,,,-0.053202,0,-4.5,0,0,0,0
5/22/2022 22:09,712,3.26,-0.053658,0.624997,-80.487,,,-0.053658,0.624997,-3.9,0,0,0,0
5/23/2022 10:09,713,3.26,-0.053202,0.62499,-79.803,,,-0.053202,0.62499,-3.1,0,0,0,0
5/23/2022 22:09,714,3.36,-0.054482,0.000001,-81.723,,,-0.054482,0.000001,4.9,0,0,0,0
5/24/2022 10:09,715,3.41,-0.054283,0.624999,-81.4245,,,-0.054283,0.624999,10.1,0,0,0,0
5/24/2022 22:09,716,3.41,-0.055037,0.624976,-82.5555,,,-0.055037,0.624976,12.5,0,0,0,0
5/25/2022 10:09,717,3.36,-0.054203,0.624985,-81.3045,,,-0.054203,0.624985,8.8,0,0,0,0
5/25/2022 22:09,718,3.41,-0.055714,0.624996,-83.571,,,-0.055714,0.624996,10.1,0,0,0,0
5/26/2022 10:09,719,3.41,-0.055325,0.624976,-82.9875,,,-0.055325,0.624976,13.1,0,0,0,0
5/26/2022 22:09,720,3.36,-0.054693,0.624974,-82.0395,,,-0.054693,0.624974,2.4,0,0,0,0
5/27/2022 10:09,721,3.31,-0.053598,0.624977,-80.397,,,-0.053598,0.624977,0.3,0,0,0,0
5/27/2022 22:09,722,3.31,-0.053904,0.624988,-80.856,,,-0.053904,0.624988,-0.1,0,0,0,0
5/28/2022 10:09,723,3.36,-0.054073,0.624964,-81.1095,,,-0.054073,0.624964,8.8,0,0,0,0
5/28/2022 22:09,724,3.36,-0.055607,0.624997,-83.4105,,,-0.055607,0.624997,6,0,0,0,0
5/29/2022 10:09,725,3.36,-0.05549,0.624974,-83.235,,,-0.05549,0.624974,5.4,0,0,0,0
5/29/2022 22:09,726,3.36,-0.056919,0.624983,-85.3785,,,-0.056919,0.624983,4.9,0,0,0,0
5/30/2022 10:09,727,3.36,-0.056105,0.624979,-84.1575,,,-0.056105,0.624979,2.1,0,0,0,0
5/30/2022 22:09,728,3.36,-0.057545,0.62499,-86.3175,,,-0.057545,0.62499,4.8,0,0,0,0
5/31/2022 10:09,729,3.31,-0.055754,0.624979,-83.631,,,-0.055754,0.624979,-0.2,0,0,0,0
5/31/2022 22:09,730,3.36,-0.056164,0.624994,-84.246,,,-0.056164,0.624994,3.3,0,0,0,0
6/1/2022 10:09,731,3.41,-0.056351,0.624962,-84.5265,,,-0.056351,0.624962,12.6,0,0,0,0
6/1/2022 22:09,732,3.41,-0.058599,0.624977,-87.8985,,,-0.058599,0.624977,16.2,0,0,0,0
6/2/2022 10:09,733,3.41,-0.056665,0.624967,-84.9975,,,-0.056665,0.624967,15.6,0,0,0,0
6/2/2022 22:09,734,3.31,-0.058374,0.62497,-87.561,,,-0.058374,0.62497,0.6,0,0,0,0
6/3/2022 10:09,735,3.36,-0.056925,0.624989,-85.3875,,,-0.056925,0.624989,-0.5,0,0,0,0
6/3/2022 22:09,736,3.31,-0.057991,0.624984,-86.9865,,,-0.057991,0.624984,0.6,0,0,0,0
6/4/2022 10:09,737,3.41,-0.057474,0.624974,-86.211,,,-0.057474,0.624974,5.6,0,0,0,0
6/4/2022 22:09,738,3.31,-0.059368,0.624974,-89.052,,,-0.059368,0.624974,-0.9,0,0,0,0
6/5/2022 10:09,739,3.26,-0.058924,0.624992,-88.386,,,-0.058924,0.624992,-3.3,0,0,0,0
6/5/2022 22:09,740,3.31,-0.060186,0.624985,-90.279,,,-0.060186,0.624985,1.9,0,0,0,0
6/6/2022 10:09,741,3.31,-0.059763,0.624983,-89.6445,,,-0.059763,0.624983,-0.4,0,0,0,0
6/6/2022 22:09,742,3.36,-0.06065,0.624995,-90.975,,,-0.06065,0.624995,1.9,0,0,0,0
6/7/2022 10:09,743,3.36,-0.059803,0.624983,-89.7045,,,-0.059803,0.624983,0.8,0,0,0,0
6/7/2022 22:09,744,3.36,-0.060328,0.624993,-90.492,,,-0.060328,0.624993,0.6,0,0,0,0
6/8/2022 10:09,745,3.36,-0.059999,0.624988,-89.9985,,,-0.059999,0.624988,-0.1,0,0,0,0
6/8/2022 22:09,746,3.31,-0.061132,0.000004,-91.698,,,-0.061132,0.000004,0.8,0,0,0,0
6/9/2022 10:09,747,3.36,-0.060429,0.624993,-90.6435,,,-0.060429,0.624993,1.1,0,0,0,0
6/9/2022 22:09,748,3.36,-0.062792,0.624974,-94.188,,,-0.062792,0.624974,4.6,0,0,0,0
6/10/2022 10:09,749,3.41,-0.062237,0.62499,-93.3555,,,-0.062237,0.62499,4.8,0,0,0,0
6/10/2022 22:09,750,3.36,-0.063204,0.000005,-94.806,,,-0.063204,0.000005,5.3,0,0,0,0
6/11/2022 10:09,751,3.41,-0.061243,0.624988,-91.8645,,,-0.061243,0.624988,4.8,0,0,0,0
6/11/2022 22:09,752,3.36,-0.063112,0.000005,-94.668,,,-0.063112,0.000005,3.6,0,0,0,0
6/12/2022 10:09,753,3.36,-0.062336,0.624989,-93.504,,,-0.062336,0.624989,2.2,0,0,0,0
6/12/2022 22:09,754,3.36,-0.063931,0.000004,-95.8965,,,-0.063931,0.000004,5.7,0,0,0,0
6/13/2022 10:09,755,3.41,-0.06358,0.62499,-95.37,,,-0.06358,0.62499,7.9,0,0,0,0
6/13/2022 22:09,756,3.36,-0.065979,0.624991,-98.9685,,,-0.065979,0.624991,9,0,0,0,0
6/14/2022 10:09,757,3.41,-0.065485,0.624998,-98.2275,,,-0.065485,0.624998,11,0,0,0,0
6/14/2022 22:09,758,3.41,-0.068216,0.000012,-102.324,,,-0.068216,0.000012,10.5,0,0,0,0
6/15/2022 10:09,759,3.41,-0.068537,0.000001,-102.8055,,,-0.068537,0.000001,14.4,0,0,0,0
6/15/2022 22:09,760,3.41,-0.070395,0.00001,-105.5925,,,-0.070395,0.00001,10.1,0,0,0,0
6/16/2022 10:09,761,3.41,-0.070501,0.624967,-105.7515,,,-0.070501,0.624967,17.5,0,0,0,0
6/16/2022 22:09,762,3.46,-0.072657,0.624991,-108.9855,,,-0.072657,0.624991,18,0,0,0,0
6/17/2022 10:09,763,3.46,-0.073,0.624933,-109.5,,,-0.073,0.624933,22,0,0,0,0
6/17/2022 22:09,764,3.46,-0.075342,0.624974,-113.013,,,-0.075342,0.624974,21.9,0,0,0,0
6/18/2022 10:09,765,3.41,-0.074812,0.624952,-112.218,,,-0.074812,0.624952,13,0,0,0,0
6/18/2022 22:09,766,3.41,-0.076897,0.000014,-115.3455,,,-0.076897,0.000014,14.1,0,0,0,0
6/19/2022 10:09,767,3.41,-0.077269,0.62498,-115.9035,,,-0.077269,0.62498,10.4,0,0,0,0
6/19/2022 22:09,768,3.36,-0.078577,0.000008,-117.8655,,,-0.078577,0.000008,8.5,0,0,0,0
6/20/2022 10:09,769,3.36,-0.078232,0.624983,-117.348,,,-0.078232,0.624983,6.8,0,0,0,0
6/20/2022 22:09,770,3.41,-0.079985,0.00001,-119.9775,,,-0.079985,0.00001,11.4,0,0,0,0
6/21/2022 10:09,771,3.41,-0.079729,0.624985,-119.5935,,,-0.079729,0.624985,12.9,0,0,0,0
6/21/2022 22:09,772,3.46,-0.081278,0.000014,-121.917,,,-0.081278,0.000014,19,0,0,0,0
6/22/2022 10:09,773,3.41,-0.080992,0.624986,-121.488,,,-0.080992,0.624986,15.8,0,0,0,0
6/22/2022 22:09,774,3.46,-0.082108,0.624993,-123.162,,,-0.082108,0.624993,19.3,0,0,0,0
6/23/2022 10:09,775,3.41,-0.082333,0.624959,-123.4995,,,-0.082333,0.624959,21.7,0,0,0,0
6/23/2022 22:09,776,3.41,-0.083973,0.00002,-125.9595,,,-0.083973,0.00002,12.4,0,0,0,0
6/24/2022 10:09,777,3.36,-0.080099,0.624983,-120.1485,,,-0.080099,0.624983,7.6,0,0,0,0
6/24/2022 22:09,778,3.36,-0.080711,0.000015,-121.0665,,,-0.080711,0.000015,11.4,0,0,0,0
6/25/2022 10:09,779,3.36,-0.079973,0.000005,-119.9595,,,-0.079973,0.000005,9.7,0,0,0,0
6/25/2022 22:09,780,3.41,-0.08181,0.000023,-122.715,,,-0.08181,0.000023,15.9,0,0,0,0
6/26/2022 10:09,781,3.41,-0.082039,0.624964,-123.0585,,,-0.082039,0.624964,19.1,0,0,0,0
6/26/2022 22:09,782,3.46,-0.083702,0.000001,-125.553,,,-0.083702,0.000001,24.1,0,0,0,0
6/27/2022 10:09,783,3.46,-0.083612,0.624946,-125.418,,,-0.083612,0.624946,26,0,0,0,0
6/27/2022 22:09,784,3.26,-0.085018,0.000009,-127.527,,,-0.085018,0.000009,20.8,0,0,0,0
6/28/2022 10:09,785,3.41,-0.084789,0.624933,-127.1835,,,-0.084789,0.624933,22.5,0,0,0,0
6/28/2022 22:09,786,3.26,-0.086313,0.00003,-129.4695,,,-0.086313,0.00003,19.4,0,0,0,0
6/29/2022 10:09,787,3.26,-0.083141,0.624996,-124.7115,,,-0.083141,0.624996,9.6,0,0,0,0
6/29/2022 22:09,788,3.36,-0.084492,0.000017,-126.738,,,-0.084492,0.000017,16.2,0,0,0,0
6/30/2022 10:09,789,3.26,-0.084404,0.624996,-126.606,,,-0.084404,0.624996,23.8,0,0,0,0
6/30/2022 22:09,790,3.31,-0.085785,0.624999,-128.6775,,,-0.085785,0.624999,22.2,0,0,0,0
7/1/2022 10:09,791,3.26,-0.08559,0.624991,-128.385,,,-0.08559,0.624991,27.4,0,0,0,0
7/1/2022 22:09,792,3.36,-0.087139,0.000106,-130.7085,,,-0.087139,0.000106,27.6,0,0,0,0
7/2/2022 10:09,793,3.41,-0.086946,0.000041,-130.419,,,-0.086946,0.000041,29.8,0,0,0,0
7/2/2022 22:09,794,3.36,-0.088369,0.000117,-132.5535,,,-0.088369,0.000117,29.2,0,0,0,0
7/3/2022 10:09,795,3.36,-0.087633,0.000049,-131.4495,,,-0.087633,0.000049,31.3,0,0,0,0
7/3/2022 22:09,796,3.26,-0.08889,0.000121,-133.335,,,-0.08889,0.000121,29.5,0,0,0,0
7/4/2022 10:09,797,3.31,-0.088057,0.00007,-132.0855,,,-0.088057,0.00007,29.5,0,0,0,0
7/4/2022 22:09,798,3.26,-0.088617,0.000078,-132.9255,,,-0.088617,0.000078,23.9,0,0,0,0
7/5/2022 10:09,799,3.26,-0.087259,0.000088,-130.8885,,,-0.087259,0.000088,24.9,0,0,0,0
7/5/2022 22:09,800,3.31,-0.08827,0.000078,-132.405,,,-0.08827,0.000078,22.3,0,0,0,0
7/6/2022 10:09,801,3.26,-0.087311,0.000071,-130.9665,,,-0.087311,0.000071,23.4,0,0,0,0
7/6/2022 22:09,802,3.21,-0.088167,0.000083,-132.2505,,,-0.088167,0.000083,21.6,0,0,0,0
7/7/2022 10:09,803,3.41,-0.08716,0.000076,-130.74,,,-0.08716,0.000076,25.4,0,0,0,0
7/7/2022 22:09,804,3.46,-0.088596,0.000085,-132.894,,,-0.088596,0.000085,27.8,0,0,0,0
7/8/2022 10:09,805,3.41,-0.087458,0.000106,-131.187,,,-0.087458,0.000106,31.4,0,0,0,0
7/8/2022 22:09,806,3.31,-0.087708,0.00011,-131.562,,,-0.087708,0.00011,19.1,0,0,0,0
7/9/2022 10:09,807,3.26,-0.086626,0.000059,-129.939,,,-0.086626,0.000059,13,0,0,0,0
7/9/2022 22:09,808,3.31,-0.087376,0.000068,-131.064,,,-0.087376,0.000068,16.4,0,0,0,0
7/10/2022 10:09,809,3.26,-0.085962,0.000058,-128.943,,,-0.085962,0.000058,11.5,0,0,0,0
7/10/2022 22:09,810,3.21,-0.08709,0.000065,-130.635,,,-0.08709,0.000065,18.3,0,0,0,0
7/11/2022 10:09,811,3.06,-0.085648,0.000066,-128.472,,,-0.085648,0.000066,16.4,0,0,0,0
7/11/2022 22:09,812,3.06,-0.086382,0.00005,-129.573,,,-0.086382,0.00005,11.2,0,0,0,0
7/12/2022 10:09,813,2.96,-0.085007,0.000044,-127.5105,,,-0.085007,0.000044,5.6,0,0,0,0
7/12/2022 22:09,814,2.85,-0.084908,0.000048,-127.362,,,-0.084908,0.000048,7.1,0,0,0,0
7/13/2022 10:09,815,3.01,-0.083729,0.000038,-125.5935,,,-0.083729,0.000038,5.1,0,0,0,0
7/13/2022 22:09,816,3.06,-0.082853,0.000041,-124.2795,,,-0.082853,0.000041,4.9,0,0,0,0
7/14/2022 10:09,817,2.96,-0.080809,0.000034,-121.2135,,,-0.080809,0.000034,5.4,0,0,0,0
7/14/2022 22:09,818,2.85,-0.082628,0.000036,-123.942,,,-0.082628,0.000036,5.8,0,0,0,0
7/15/2022 10:09,819,2.85,-0.082476,0.000039,-123.714,,,-0.082476,0.000039,10.4,0,0,0,0
7/15/2022 22:09,820,2.85,-0.084099,0.000045,-126.1485,,,-0.084099,0.000045,14.6,0,0,0,0
7/16/2022 10:09,821,2.85,-0.083153,0.000041,-124.7295,,,-0.083153,0.000041,16.1,0,0,0,0
7/16/2022 22:09,822,2.85,-0.080889,0.000036,-121.3335,,,-0.080889,0.000036,12,0,0,0,0
7/17/2022 10:09,823,2.85,-0.079428,0.000047,-119.142,,,-0.079428,0.000047,21.4,0,0,0,0
7/17/2022 22:09,824,2.96,-0.081383,0.00004,-122.0745,,,-0.081383,0.00004,18.3,0,0,0,0
7/18/2022 10:09,825,2.85,-0.079502,0.000052,-119.253,,,-0.079502,0.000052,15.9,0,0,0,0
7/18/2022 22:09,826,2.85,-0.078833,0.000041,-118.2495,,,-0.078833,0.000041,14.8,0,0,0,0
7/19/2022 10:09,827,2.85,-0.078449,0.000037,-117.6735,,,-0.078449,0.000037,11.1,0,0,0,0
