Model,Tilt Logger DTL201B/2B,,,,,,,,,,,
Name,sarlab_tiltlogger_1,,,,,,,,,,,
Serial Number,UT1011,,,,,,,,,,,
Firmware Version,3.42,Software Version,1.19.1,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,
Sampling Rate,FIXED,,,,,,,,,,,
Current Interval,1:00:00,,,,,,,,,,,
Start Time,6/28/2019,13:20:54,,,,,,,,,,
Current Time,5/5/2021,9:42:25,Logger Time,5/5/2021,7:40:35,,,,,,,
Number Of Sensors,1,,,,,,,,,,,
Number Of Records,13592,Dnl using USB,DTLink enabled,,,,,,,,,
Sensor Upload Num / Status Code,3,2222,40000,14172,Bat Type LSH20,,WD 2,PO 3,EXT 0,BO 0,SW 0,PDI 0
,,,,,,,,,,,,
,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,,,,Tilt 1,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x
8/28/2020 10:20,10199,3.57,-0.086823,,,,-0.086823,13,0,0,0,0
8/28/2020 11:20,10200,3.58,-0.086733,,,,-0.086733,15.3,0,0,0,0
8/28/2020 12:20,10201,3.58,-0.086988,,,,-0.086988,16.1,0,0,0,0
8/28/2020 13:20,10202,3.59,-0.087231,,,,-0.087231,19.6,0,0,0,0
8/28/2020 14:20,10203,3.6,-0.087496,,,,-0.087496,19.7,0,0,0,0
8/28/2020 15:20,10204,3.6,-0.087675,,,,-0.087675,20,0,0,0,0
8/28/2020 16:20,10205,3.6,-0.087757,,,,-0.087757,19.1,0,0,0,0
8/28/2020 17:20,10206,3.6,-0.087749,,,,-0.087749,18.3,0,0,0,0
8/28/2020 18:20,10207,3.6,-0.087898,,,,-0.087898,17.5,0,0,0,0
8/28/2020 19:20,10208,3.58,-0.087837,,,,-0.087837,15.2,0,0,0,0
8/28/2020 20:20,10209,3.57,-0.087837,,,,-0.087837,11.8,0,0,0,0
8/28/2020 21:20,10210,3.55,-0.087667,,,,-0.087667,3.8,0,0,0,0
8/28/2020 22:20,10211,3.51,-0.087479,,,,-0.087479,0.9,0,0,0,0
8/28/2020 23:20,10212,3.5,-0.087421,,,,-0.087421,-0.4,0,0,0,0
8/29/2020 0:20,10213,3.48,-0.087332,,,,-0.087332,-1.7,0,0,0,0
8/29/2020 1:20,10214,3.48,-0.087294,,,,-0.087294,-2.3,0,0,0,0
8/29/2020 2:20,10215,3.47,-0.087202,,,,-0.087202,-2.9,0,0,0,0
8/29/2020 3:20,10216,3.47,-0.087191,,,,-0.087191,-3.1,0,0,0,0
8/29/2020 4:20,10217,3.47,-0.087143,,,,-0.087143,-4.1,0,0,0,0
8/29/2020 5:20,10218,3.46,-0.08712,,,,-0.08712,-3.9,0,0,0,0
8/29/2020 6:20,10219,3.47,-0.087078,,,,-0.087078,-4.4,0,0,0,0
8/29/2020 7:20,10220,3.48,-0.087067,,,,-0.087067,-0.4,0,0,0,0
8/29/2020 8:20,10221,3.53,-0.087074,,,,-0.087074,6.1,0,0,0,0
8/29/2020 9:20,10222,3.56,-0.087246,,,,-0.087246,9.7,0,0,0,0
8/29/2020 10:20,10223,3.58,-0.087324,,,,-0.087324,15.6,0,0,0,0
8/29/2020 11:20,10224,3.59,-0.087542,,,,-0.087542,17.7,0,0,0,0
8/29/2020 12:20,10225,3.6,-0.08791,,,,-0.08791,19.2,0,0,0,0
8/29/2020 13:20,10226,3.63,-0.087755,,,,-0.087755,21.8,0,0,0,0
8/29/2020 14:20,10227,3.63,-0.087919,,,,-0.087919,23,0,0,0,0
8/29/2020 15:20,10228,3.63,-0.088131,,,,-0.088131,22.2,0,0,0,0
8/29/2020 16:20,10229,3.63,-0.088202,,,,-0.088202,18.8,0,0,0,0
8/29/2020 17:20,10230,3.63,-0.088284,,,,-0.088284,17.5,0,0,0,0
8/29/2020 18:20,10231,3.6,-0.088409,,,,-0.088409,15.2,0,0,0,0
8/29/2020 19:20,10232,3.58,-0.088127,,,,-0.088127,12.8,0,0,0,0
8/29/2020 20:20,10233,3.57,-0.088209,,,,-0.088209,8.9,0,0,0,0
8/29/2020 21:20,10234,3.54,-0.088068,,,,-0.088068,4.2,0,0,0,0
8/29/2020 22:20,10235,3.53,-0.087912,,,,-0.087912,2.7,0,0,0,0
8/29/2020 23:20,10236,3.52,-0.08778,,,,-0.08778,1.9,0,0,0,0
8/30/2020 0:20,10237,3.51,-0.087685,,,,-0.087685,0.9,0,0,0,0
8/30/2020 1:20,10238,3.51,-0.087559,,,,-0.087559,2.6,0,0,0,0
8/30/2020 2:20,10239,3.52,-0.087391,,,,-0.087391,2.9,0,0,0,0
8/30/2020 3:20,10240,3.52,-0.08712,,,,-0.08712,2.6,0,0,0,0
8/30/2020 4:20,10241,3.52,-0.086996,,,,-0.086996,2.6,0,0,0,0
8/30/2020 5:20,10242,3.52,-0.086863,,,,-0.086863,2.4,0,0,0,0
8/30/2020 6:20,10243,3.52,-0.086617,,,,-0.086617,2.6,0,0,0,0
8/30/2020 7:20,10244,3.52,-0.086645,,,,-0.086645,2.6,0,0,0,0
8/30/2020 8:20,10245,3.52,-0.086689,,,,-0.086689,2.9,0,0,0,0
8/30/2020 9:20,10246,3.53,-0.086554,,,,-0.086554,3.4,0,0,0,0
8/30/2020 10:20,10247,3.53,-0.08654,,,,-0.08654,4.3,0,0,0,0
8/30/2020 11:20,10248,3.54,-0.086603,,,,-0.086603,6.9,0,0,0,0
8/30/2020 12:20,10249,3.55,-0.086809,,,,-0.086809,8.8,0,0,0,0
8/30/2020 13:20,10250,3.57,-0.086777,,,,-0.086777,10.3,0,0,0,0
8/30/2020 14:20,10251,3.57,-0.087004,,,,-0.087004,10.4,0,0,0,0
8/30/2020 15:20,10252,3.58,-0.087006,,,,-0.087006,13.6,0,0,0,0
8/30/2020 16:20,10253,3.58,-0.087158,,,,-0.087158,12.9,0,0,0,0
8/30/2020 17:20,10254,3.58,-0.087318,,,,-0.087318,11.1,0,0,0,0
8/30/2020 18:20,10255,3.57,-0.087198,,,,-0.087198,10.1,0,0,0,0
8/30/2020 19:20,10256,3.57,-0.08721,,,,-0.08721,9.5,0,0,0,0
8/30/2020 20:20,10257,3.56,-0.087051,,,,-0.087051,8.2,0,0,0,0
8/30/2020 21:20,10258,3.55,-0.086933,,,,-0.086933,7.4,0,0,0,0
8/30/2020 22:20,10259,3.55,-0.086842,,,,-0.086842,7.2,0,0,0,0
8/30/2020 23:20,10260,3.55,-0.086781,,,,-0.086781,6.8,0,0,0,0
8/31/2020 0:20,10261,3.55,-0.086704,,,,-0.086704,7.3,0,0,0,0
8/31/2020 1:20,10262,3.55,-0.08667,,,,-0.08667,6.3,0,0,0,0
8/31/2020 2:20,10263,3.55,-0.086603,,,,-0.086603,6.9,0,0,0,0
8/31/2020 3:20,10264,3.55,-0.086523,,,,-0.086523,6.1,0,0,0,0
8/31/2020 4:20,10265,3.54,-0.086418,,,,-0.086418,5.4,0,0,0,0
8/31/2020 5:20,10266,3.54,-0.086311,,,,-0.086311,5.5,0,0,0,0
8/31/2020 6:20,10267,3.54,-0.086229,,,,-0.086229,5.4,0,0,0,0
8/31/2020 7:20,10268,3.54,-0.086145,,,,-0.086145,5.9,0,0,0,0
8/31/2020 8:20,10269,3.55,-0.086042,,,,-0.086042,6.8,0,0,0,0
8/31/2020 9:20,10270,3.55,-0.08596,,,,-0.08596,7.5,0,0,0,0
8/31/2020 10:20,10271,3.55,-0.08617,,,,-0.08617,8,0,0,0,0
8/31/2020 11:20,10272,3.56,-0.086117,,,,-0.086117,8.4,0,0,0,0
8/31/2020 12:20,10273,3.57,-0.086388,,,,-0.086388,13.2,0,0,0,0
8/31/2020 13:20,10274,3.59,-0.086472,,,,-0.086472,13.8,0,0,0,0
8/31/2020 14:20,10275,3.6,-0.08667,,,,-0.08667,14.3,0,0,0,0
8/31/2020 15:20,10276,3.6,-0.086624,,,,-0.086624,13.9,0,0,0,0
8/31/2020 16:20,10277,3.6,-0.08662,,,,-0.08662,12.8,0,0,0,0
8/31/2020 17:20,10278,3.59,-0.086712,,,,-0.086712,12.3,0,0,0,0
8/31/2020 18:20,10279,3.59,-0.086666,,,,-0.086666,12,0,0,0,0
8/31/2020 19:20,10280,3.59,-0.086798,,,,-0.086798,10.6,0,0,0,0
8/31/2020 20:20,10281,3.58,-0.086601,,,,-0.086601,9.4,0,0,0,0
8/31/2020 21:20,10282,3.58,-0.086607,,,,-0.086607,8.4,0,0,0,0
8/31/2020 22:20,10283,3.58,-0.08642,,,,-0.08642,7.6,0,0,0,0
8/31/2020 23:20,10284,3.57,-0.086267,,,,-0.086267,6.8,0,0,0,0
9/1/2020 0:20,10285,3.57,-0.086357,,,,-0.086357,6.4,0,0,0,0
9/1/2020 1:20,10286,3.57,-0.086128,,,,-0.086128,5.6,0,0,0,0
9/1/2020 2:20,10287,3.55,-0.08596,,,,-0.08596,5,0,0,0,0
9/1/2020 3:20,10288,3.55,-0.085886,,,,-0.085886,6.1,0,0,0,0
9/1/2020 4:20,10289,3.56,-0.085711,,,,-0.085711,6.3,0,0,0,0
9/1/2020 5:20,10290,3.56,-0.085691,,,,-0.085691,5.8,0,0,0,0
9/1/2020 6:20,10291,3.56,-0.085627,,,,-0.085627,5.8,0,0,0,0
9/1/2020 7:20,10292,3.56,-0.085543,,,,-0.085543,6.3,0,0,0,0
9/1/2020 8:20,10293,3.57,-0.085564,,,,-0.085564,7.5,0,0,0,0
9/1/2020 9:20,10294,3.58,-0.085537,,,,-0.085537,8.6,0,0,0,0
9/1/2020 10:20,10295,3.57,-0.085514,,,,-0.085514,8.4,0,0,0,0
9/1/2020 11:20,10296,3.58,-0.08556,,,,-0.08556,9.6,0,0,0,0
9/1/2020 12:20,10297,3.58,-0.08563,,,,-0.08563,9.4,0,0,0,0
9/1/2020 13:20,10298,3.58,-0.085665,,,,-0.085665,10.5,0,0,0,0
9/1/2020 14:20,10299,3.58,-0.085657,,,,-0.085657,10.3,0,0,0,0
9/1/2020 15:20,10300,3.58,-0.085739,,,,-0.085739,11.1,0,0,0,0
9/1/2020 16:20,10301,3.58,-0.085957,,,,-0.085957,10.6,0,0,0,0
9/1/2020 17:20,10302,3.58,-0.085955,,,,-0.085955,10.4,0,0,0,0
9/1/2020 18:20,10303,3.58,-0.086071,,,,-0.086071,9.9,0,0,0,0
9/1/2020 19:20,10304,3.58,-0.085838,,,,-0.085838,8.8,0,0,0,0
9/1/2020 20:20,10305,3.58,-0.085859,,,,-0.085859,7.7,0,0,0,0
9/1/2020 21:20,10306,3.57,-0.085781,,,,-0.085781,6.9,0,0,0,0
9/1/2020 22:20,10307,3.57,-0.085714,,,,-0.085714,6.8,0,0,0,0
9/1/2020 23:20,10308,3.57,-0.085621,,,,-0.085621,6.6,0,0,0,0
9/2/2020 0:20,10309,3.56,-0.085537,,,,-0.085537,6.2,0,0,0,0
9/2/2020 1:20,10310,3.56,-0.085493,,,,-0.085493,6.1,0,0,0,0
9/2/2020 2:20,10311,3.56,-0.085342,,,,-0.085342,6.3,0,0,0,0
9/2/2020 3:20,10312,3.56,-0.085402,,,,-0.085402,6.1,0,0,0,0
9/2/2020 4:20,10313,3.56,-0.085384,,,,-0.085384,6.1,0,0,0,0
9/2/2020 5:20,10314,3.55,-0.085321,,,,-0.085321,6.1,0,0,0,0
9/2/2020 6:20,10315,3.55,-0.08531,,,,-0.08531,6.5,0,0,0,0
9/2/2020 7:20,10316,3.57,-0.085279,,,,-0.085279,7,0,0,0,0
9/2/2020 8:20,10317,3.57,-0.085262,,,,-0.085262,7.4,0,0,0,0
9/2/2020 9:20,10318,3.57,-0.085247,,,,-0.085247,8.4,0,0,0,0
9/2/2020 10:20,10319,3.57,-0.085283,,,,-0.085283,9.5,0,0,0,0
9/2/2020 11:20,10320,3.58,-0.08532,,,,-0.08532,10.4,0,0,0,0
9/2/2020 12:20,10321,3.58,-0.085426,,,,-0.085426,11.6,0,0,0,0
9/2/2020 13:20,10322,3.59,-0.085508,,,,-0.085508,12.2,0,0,0,0
9/2/2020 14:20,10323,3.59,-0.085644,,,,-0.085644,12.9,0,0,0,0
9/2/2020 15:20,10324,3.6,-0.085787,,,,-0.085787,13.4,0,0,0,0
9/2/2020 16:20,10325,3.6,-0.085882,,,,-0.085882,13.4,0,0,0,0
9/2/2020 17:20,10326,3.6,-0.085966,,,,-0.085966,12.8,0,0,0,0
9/2/2020 18:20,10327,3.59,-0.08604,,,,-0.08604,11.8,0,0,0,0
9/2/2020 19:20,10328,3.59,-0.086042,,,,-0.086042,13.2,0,0,0,0
9/2/2020 20:20,10329,3.58,-0.086002,,,,-0.086002,8.9,0,0,0,0
9/2/2020 21:20,10330,3.57,-0.085896,,,,-0.085896,6.6,0,0,0,0
9/2/2020 22:20,10331,3.55,-0.085823,,,,-0.085823,4.4,0,0,0,0
9/2/2020 23:20,10332,3.54,-0.085743,,,,-0.085743,3.4,0,0,0,0
9/3/2020 0:20,10333,3.53,-0.085623,,,,-0.085623,0.6,0,0,0,0
9/3/2020 1:20,10334,3.52,-0.085581,,,,-0.085581,-0.4,0,0,0,0
9/3/2020 2:20,10335,3.52,-0.085476,,,,-0.085476,1.6,0,0,0,0
9/3/2020 3:20,10336,3.53,-0.085436,,,,-0.085436,3,0,0,0,0
9/3/2020 4:20,10337,3.53,-0.085394,,,,-0.085394,3.6,0,0,0,0
9/3/2020 5:20,10338,3.53,-0.085379,,,,-0.085379,3.9,0,0,0,0
9/3/2020 6:20,10339,3.53,-0.085356,,,,-0.085356,4.3,0,0,0,0
9/3/2020 7:20,10340,3.53,-0.08535,,,,-0.08535,4.4,0,0,0,0
9/3/2020 8:20,10341,3.55,-0.085363,,,,-0.085363,8.4,0,0,0,0
9/3/2020 9:20,10342,3.57,-0.085419,,,,-0.085419,9.8,0,0,0,0
9/3/2020 10:20,10343,3.58,-0.085499,,,,-0.085499,11.6,0,0,0,0
9/3/2020 11:20,10344,3.58,-0.085606,,,,-0.085606,12.1,0,0,0,0
9/3/2020 12:20,10345,3.58,-0.085564,,,,-0.085564,13.8,0,0,0,0
9/3/2020 13:20,10346,3.6,-0.085707,,,,-0.085707,15.1,0,0,0,0
9/3/2020 14:20,10347,3.6,-0.086023,,,,-0.086023,15.6,0,0,0,0
9/3/2020 15:20,10348,3.6,-0.086107,,,,-0.086107,15.6,0,0,0,0
9/3/2020 16:20,10349,3.6,-0.086151,,,,-0.086151,16.1,0,0,0,0
9/3/2020 17:20,10350,3.6,-0.08639,,,,-0.08639,16.7,0,0,0,0
9/3/2020 18:20,10351,3.63,-0.086555,,,,-0.086555,13.5,0,0,0,0
9/3/2020 19:20,10352,3.59,-0.086535,,,,-0.086535,10.9,0,0,0,0
9/3/2020 20:20,10353,3.58,-0.086409,,,,-0.086409,9.8,0,0,0,0
9/3/2020 21:20,10354,3.58,-0.086246,,,,-0.086246,7.6,0,0,0,0
9/3/2020 22:20,10355,3.57,-0.086082,,,,-0.086082,6.9,0,0,0,0
9/3/2020 23:20,10356,3.56,-0.086067,,,,-0.086067,5.9,0,0,0,0
9/4/2020 0:20,10357,3.55,-0.086027,,,,-0.086027,5.5,0,0,0,0
9/4/2020 1:20,10358,3.55,-0.085974,,,,-0.085974,1.9,0,0,0,0
9/4/2020 2:20,10359,3.53,-0.085823,,,,-0.085823,2.1,0,0,0,0
9/4/2020 3:20,10360,3.53,-0.085764,,,,-0.085764,2.4,0,0,0,0
9/4/2020 4:20,10361,3.53,-0.085749,,,,-0.085749,1.5,0,0,0,0
9/4/2020 5:20,10362,3.52,-0.085693,,,,-0.085693,1,0,0,0,0
9/4/2020 6:20,10363,3.52,-0.085649,,,,-0.085649,0.9,0,0,0,0
9/4/2020 7:20,10364,3.52,-0.085609,,,,-0.085609,1.9,0,0,0,0
9/4/2020 8:20,10365,3.53,-0.085447,,,,-0.085447,2.9,0,0,0,0
9/4/2020 9:20,10366,3.53,-0.085644,,,,-0.085644,4.3,0,0,0,0
9/4/2020 10:20,10367,3.55,-0.085659,,,,-0.085659,6.4,0,0,0,0
9/4/2020 11:20,10368,3.56,-0.085707,,,,-0.085707,7.1,0,0,0,0
9/4/2020 12:20,10369,3.56,-0.085917,,,,-0.085917,7.9,0,0,0,0
9/4/2020 13:20,10370,3.58,-0.086103,,,,-0.086103,14.3,0,0,0,0
9/4/2020 14:20,10371,3.6,-0.085985,,,,-0.085985,14.9,0,0,0,0
9/4/2020 15:20,10372,3.6,-0.086496,,,,-0.086496,14.1,0,0,0,0
9/4/2020 16:20,10373,3.6,-0.086662,,,,-0.086662,13.3,0,0,0,0
9/4/2020 17:20,10374,3.58,-0.086695,,,,-0.086695,10.4,0,0,0,0
9/4/2020 18:20,10375,3.57,-0.086716,,,,-0.086716,8.8,0,0,0,0
9/4/2020 19:20,10376,3.57,-0.086651,,,,-0.086651,6.9,0,0,0,0
9/4/2020 20:20,10377,3.55,-0.086658,,,,-0.086658,1.6,0,0,0,0
9/4/2020 21:20,10378,3.52,-0.086452,,,,-0.086452,-1.6,0,0,0,0
9/4/2020 22:20,10379,3.5,-0.086473,,,,-0.086473,-2.2,0,0,0,0
9/4/2020 23:20,10380,3.5,-0.086336,,,,-0.086336,-2.7,0,0,0,0
9/5/2020 0:20,10381,3.48,-0.086288,,,,-0.086288,-3.3,0,0,0,0
9/5/2020 1:20,10382,3.48,-0.086218,,,,-0.086218,-3.4,0,0,0,0
9/5/2020 2:20,10383,3.48,-0.086205,,,,-0.086205,-3.6,0,0,0,0
9/5/2020 3:20,10384,3.48,-0.086185,,,,-0.086185,-4.2,0,0,0,0
9/5/2020 4:20,10385,3.5,-0.086121,,,,-0.086121,-0.7,0,0,0,0
9/5/2020 5:20,10386,3.5,-0.086052,,,,-0.086052,-0.5,0,0,0,0
9/5/2020 6:20,10387,3.51,-0.085926,,,,-0.085926,0.3,0,0,0,0
9/5/2020 7:20,10388,3.52,-0.085957,,,,-0.085957,0.7,0,0,0,0
9/5/2020 8:20,10389,3.52,-0.085863,,,,-0.085863,1.3,0,0,0,0
9/5/2020 9:20,10390,3.52,-0.085869,,,,-0.085869,2,0,0,0,0
9/5/2020 10:20,10391,3.53,-0.085907,,,,-0.085907,2.8,0,0,0,0
9/5/2020 11:20,10392,3.53,-0.085962,,,,-0.085962,3.6,0,0,0,0
9/5/2020 12:20,10393,3.55,-0.086021,,,,-0.086021,5.8,0,0,0,0
9/5/2020 13:20,10394,3.55,-0.086134,,,,-0.086134,6.6,0,0,0,0
9/5/2020 14:20,10395,3.55,-0.086246,,,,-0.086246,7.3,0,0,0,0
9/5/2020 15:20,10396,3.55,-0.086445,,,,-0.086445,7.2,0,0,0,0
9/5/2020 16:20,10397,3.55,-0.08672,,,,-0.08672,6.1,0,0,0,0
9/5/2020 17:20,10398,3.54,-0.086596,,,,-0.086596,5.9,0,0,0,0
9/5/2020 18:20,10399,3.54,-0.086658,,,,-0.086658,4.7,0,0,0,0
9/5/2020 19:20,10400,3.53,-0.086586,,,,-0.086586,3.6,0,0,0,0
9/5/2020 20:20,10401,3.52,-0.086636,,,,-0.086636,2.6,0,0,0,0
9/5/2020 21:20,10402,3.52,-0.086569,,,,-0.086569,2.1,0,0,0,0
9/5/2020 22:20,10403,3.52,-0.086527,,,,-0.086527,1.9,0,0,0,0
9/5/2020 23:20,10404,3.52,-0.08651,,,,-0.08651,1.8,0,0,0,0
9/6/2020 0:20,10405,3.52,-0.086487,,,,-0.086487,1.6,0,0,0,0
9/6/2020 1:20,10406,3.52,-0.086445,,,,-0.086445,1.2,0,0,0,0
9/6/2020 2:20,10407,3.52,-0.086437,,,,-0.086437,0.9,0,0,0,0
9/6/2020 3:20,10408,3.52,-0.086409,,,,-0.086409,0.6,0,0,0,0
9/6/2020 4:20,10409,3.52,-0.086376,,,,-0.086376,0.4,0,0,0,0
9/6/2020 5:20,10410,3.52,-0.086338,,,,-0.086338,0.1,0,0,0,0
9/6/2020 6:20,10411,3.52,-0.086321,,,,-0.086321,0.1,0,0,0,0
9/6/2020 7:20,10412,3.52,-0.08634,,,,-0.08634,0.8,0,0,0,0
9/6/2020 8:20,10413,3.52,-0.086287,,,,-0.086287,1.8,0,0,0,0
9/6/2020 9:20,10414,3.53,-0.086327,,,,-0.086327,2.7,0,0,0,0
9/6/2020 10:20,10415,3.53,-0.08637,,,,-0.08637,4.3,0,0,0,0
9/6/2020 11:20,10416,3.55,-0.086464,,,,-0.086464,7.6,0,0,0,0
9/6/2020 12:20,10417,3.57,-0.086704,,,,-0.086704,10.5,0,0,0,0
9/6/2020 13:20,10418,3.58,-0.086813,,,,-0.086813,13.3,0,0,0,0
9/6/2020 14:20,10419,3.6,-0.087208,,,,-0.087208,14.4,0,0,0,0
9/6/2020 15:20,10420,3.6,-0.087145,,,,-0.087145,15.2,0,0,0,0
9/6/2020 16:20,10421,3.63,-0.087324,,,,-0.087324,15,0,0,0,0
9/6/2020 17:20,10422,3.6,-0.087418,,,,-0.087418,14.4,0,0,0,0
9/6/2020 18:20,10423,3.6,-0.087437,,,,-0.087437,13.5,0,0,0,0
9/6/2020 19:20,10424,3.58,-0.087503,,,,-0.087503,11.6,0,0,0,0
9/6/2020 20:20,10425,3.57,-0.087389,,,,-0.087389,5,0,0,0,0
9/6/2020 21:20,10426,3.53,-0.087156,,,,-0.087156,1.1,0,0,0,0
9/6/2020 22:20,10427,3.52,-0.087021,,,,-0.087021,2.3,0,0,0,0
9/6/2020 23:20,10428,3.52,-0.086939,,,,-0.086939,2.1,0,0,0,0
9/7/2020 0:20,10429,3.52,-0.086851,,,,-0.086851,1.5,0,0,0,0
9/7/2020 1:20,10430,3.52,-0.08679,,,,-0.08679,0.6,0,0,0,0
9/7/2020 2:20,10431,3.51,-0.086693,,,,-0.086693,0.4,0,0,0,0
9/7/2020 3:20,10432,3.52,-0.086617,,,,-0.086617,1.2,0,0,0,0
9/7/2020 4:20,10433,3.52,-0.086544,,,,-0.086544,1.3,0,0,0,0
9/7/2020 5:20,10434,3.52,-0.086523,,,,-0.086523,3.1,0,0,0,0
9/7/2020 6:20,10435,3.53,-0.086582,,,,-0.086582,4.3,0,0,0,0
9/7/2020 7:20,10436,3.53,-0.086382,,,,-0.086382,5.3,0,0,0,0
9/7/2020 8:20,10437,3.55,-0.086468,,,,-0.086468,6.2,0,0,0,0
9/7/2020 9:20,10438,3.55,-0.086407,,,,-0.086407,6.8,0,0,0,0
9/7/2020 10:20,10439,3.55,-0.086445,,,,-0.086445,7.4,0,0,0,0
9/7/2020 11:20,10440,3.56,-0.086401,,,,-0.086401,8.1,0,0,0,0
9/7/2020 12:20,10441,3.56,-0.086308,,,,-0.086308,6.8,0,0,0,0
9/7/2020 13:20,10442,3.55,-0.086348,,,,-0.086348,6.6,0,0,0,0
9/7/2020 14:20,10443,3.55,-0.085989,,,,-0.085989,7.7,0,0,0,0
9/7/2020 15:20,10444,3.56,-0.086172,,,,-0.086172,7.6,0,0,0,0
9/7/2020 16:20,10445,3.56,-0.086094,,,,-0.086094,7.9,0,0,0,0
9/7/2020 17:20,10446,3.56,-0.086035,,,,-0.086035,8,0,0,0,0
9/7/2020 18:20,10447,3.57,-0.086,,,,-0.086,7.8,0,0,0,0
9/7/2020 19:20,10448,3.57,-0.085938,,,,-0.085938,8.6,0,0,0,0
9/7/2020 20:20,10449,3.55,-0.085939,,,,-0.085939,4.6,0,0,0,0
9/7/2020 21:20,10450,3.53,-0.08576,,,,-0.08576,1.3,0,0,0,0
9/7/2020 22:20,10451,3.53,-0.08573,,,,-0.08573,2.9,0,0,0,0
9/7/2020 23:20,10452,3.53,-0.08568,,,,-0.08568,3.4,0,0,0,0
9/8/2020 0:20,10453,3.53,-0.085674,,,,-0.085674,3.5,0,0,0,0
9/8/2020 1:20,10454,3.53,-0.085569,,,,-0.085569,4,0,0,0,0
9/8/2020 2:20,10455,3.53,-0.085493,,,,-0.085493,4.2,0,0,0,0
9/8/2020 3:20,10456,3.54,-0.085484,,,,-0.085484,4.2,0,0,0,0
9/8/2020 4:20,10457,3.53,-0.085451,,,,-0.085451,4.1,0,0,0,0
9/8/2020 5:20,10458,3.53,-0.085346,,,,-0.085346,3.9,0,0,0,0
9/8/2020 6:20,10459,3.53,-0.085213,,,,-0.085213,3.8,0,0,0,0
9/8/2020 7:20,10460,3.53,-0.085098,,,,-0.085098,3.7,0,0,0,0
9/8/2020 8:20,10461,3.54,-0.084995,,,,-0.084995,3.8,0,0,0,0
9/8/2020 9:20,10462,3.53,-0.084955,,,,-0.084955,3.6,0,0,0,0
9/8/2020 10:20,10463,3.54,-0.084919,,,,-0.084919,4.3,0,0,0,0
9/8/2020 11:20,10464,3.54,-0.084906,,,,-0.084906,5,0,0,0,0
9/8/2020 12:20,10465,3.55,-0.084751,,,,-0.084751,5.8,0,0,0,0
9/8/2020 13:20,10466,3.56,-0.084862,,,,-0.084862,5.7,0,0,0,0
9/8/2020 14:20,10467,3.56,-0.084808,,,,-0.084808,6.8,0,0,0,0
9/8/2020 15:20,10468,3.55,-0.084879,,,,-0.084879,5.4,0,0,0,0
9/8/2020 16:20,10469,3.55,-0.084793,,,,-0.084793,5.7,0,0,0,0
9/8/2020 17:20,10470,3.55,-0.084793,,,,-0.084793,5.1,0,0,0,0
9/8/2020 18:20,10471,3.55,-0.084724,,,,-0.084724,4.3,0,0,0,0
9/8/2020 19:20,10472,3.54,-0.084766,,,,-0.084766,3.9,0,0,0,0
9/8/2020 20:20,10473,3.54,-0.084661,,,,-0.084661,3.1,0,0,0,0
9/8/2020 21:20,10474,3.53,-0.084602,,,,-0.084602,2.9,0,0,0,0
9/8/2020 22:20,10475,3.53,-0.084627,,,,-0.084627,2.6,0,0,0,0
9/8/2020 23:20,10476,3.53,-0.084599,,,,-0.084599,2.6,0,0,0,0
9/9/2020 0:20,10477,3.53,-0.084536,,,,-0.084536,2.5,0,0,0,0
9/9/2020 1:20,10478,3.54,-0.084576,,,,-0.084576,2.8,0,0,0,0
9/9/2020 2:20,10479,3.53,-0.084511,,,,-0.084511,2.6,0,0,0,0
9/9/2020 3:20,10480,3.53,-0.084503,,,,-0.084503,2.8,0,0,0,0
9/9/2020 4:20,10481,3.53,-0.084494,,,,-0.084494,2.6,0,0,0,0
9/9/2020 5:20,10482,3.53,-0.084517,,,,-0.084517,2.7,0,0,0,0
9/9/2020 6:20,10483,3.53,-0.084467,,,,-0.084467,2.8,0,0,0,0
9/9/2020 7:20,10484,3.54,-0.084553,,,,-0.084553,3.2,0,0,0,0
9/9/2020 8:20,10485,3.54,-0.084427,,,,-0.084427,4.1,0,0,0,0
9/9/2020 9:20,10486,3.55,-0.084455,,,,-0.084455,4.8,0,0,0,0
9/9/2020 10:20,10487,3.55,-0.084471,,,,-0.084471,5.6,0,0,0,0
9/9/2020 11:20,10488,3.56,-0.084452,,,,-0.084452,6.1,0,0,0,0
9/9/2020 12:20,10489,3.55,-0.084475,,,,-0.084475,7.2,0,0,0,0
9/9/2020 13:20,10490,3.57,-0.084496,,,,-0.084496,8.9,0,0,0,0
9/9/2020 14:20,10491,3.57,-0.08453,,,,-0.08453,10,0,0,0,0
9/9/2020 15:20,10492,3.57,-0.084557,,,,-0.084557,9.5,0,0,0,0
9/9/2020 16:20,10493,3.57,-0.084549,,,,-0.084549,8.5,0,0,0,0
9/9/2020 17:20,10494,3.57,-0.084543,,,,-0.084543,8.8,0,0,0,0
9/9/2020 18:20,10495,3.57,-0.084545,,,,-0.084545,8.4,0,0,0,0
9/9/2020 19:20,10496,3.56,-0.084534,,,,-0.084534,6.3,0,0,0,0
9/9/2020 20:20,10497,3.56,-0.084408,,,,-0.084408,5.1,0,0,0,0
9/9/2020 21:20,10498,3.55,-0.084332,,,,-0.084332,4.3,0,0,0,0
