Model,IC6656L Tilt Logger,,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.16.0,,,,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,,,,
Sampling Rate,FIXED,STOP ON MEM FULL,,,,,,,,,,,,,
Current Interval,24:00:00,,,,,,,,,,,,,,
Start Time,6/8/2017,0:34:52,,,,,,,,,,,,,
Current Time,7/6/2019,10:22:34,Logger Time,7/6/2019,16:47:01,,,,,,,,,,
Number Of Sensors,2,,,,,,,,,,,,,,
Number Of Records,759,Dnl using USB,,,,,,,,,,,,,
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,Tilt 2,,,,Tilt 1,Tilt 2,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x,
1/26/2018 0:34,1412,3.4,0.00111,-1008,,,,0.00111,-1008,20.8,0,0,0,0,0x006FEF
1/27/2018 0:34,1413,3.4,0.001436,-1008,,,,0.001436,-1008,20.3,0,0,0,0,0x006FFD
1/28/2018 0:34,1414,3.4,0.001333,-992,,,,0.001333,-992,20.1,0,0,0,0,0x00700B
1/29/2018 0:34,1415,3.4,0.001438,-1008,,,,0.001438,-1008,17.6,0,0,0,0,0x007019
1/30/2018 0:34,1416,3.4,0.012281,-1008,,,,0.012281,-1008,20.2,0,0,0,0,0x007027
1/31/2018 0:34,1417,3.4,0.012335,-992,,,,0.012335,-992,20.1,0,0,0,0,0x007035
2/1/2018 0:34,1418,3.4,0.012217,-1008,,,,0.012217,-1008,19.8,0,0,0,0,0x007043
2/2/2018 0:34,1419,3.4,0.012266,-992,,,,0.012266,-992,20.3,0,0,0,0,0x007051
2/3/2018 0:34,1420,3.4,0.01259,-1008,,,,0.01259,-1008,20.3,0,0,0,0,0x00705F
2/4/2018 0:34,1421,3.4,0.012648,-992,,,,0.012648,-992,19.4,0,0,0,0,0x00706D
2/5/2018 0:34,1422,3.4,0.012674,-1008,,,,0.012674,-1008,17.3,0,0,0,0,0x00707B
2/6/2018 0:34,1423,3.4,0.012842,-1008,,,,0.012842,-1008,20.1,0,0,0,0,0x007089
2/7/2018 0:34,1424,3.4,0.013155,-1008,,,,0.013155,-1008,18.6,0,0,0,0,0x007097
2/8/2018 0:34,1425,3.4,0.013134,-1008,,,,0.013134,-1008,20.4,0,0,0,0,0x0070A5
2/9/2018 0:34,1426,3.4,0.012693,-992,,,,0.012693,-992,20.6,0,0,0,0,0x0070B3
2/10/2018 0:34,1427,3.4,0.01281,-1008,,,,0.01281,-1008,20.9,0,0,0,0,0x0070C1
2/11/2018 0:34,1428,3.4,0.012842,-1008,,,,0.012842,-1008,20.1,0,0,0,0,0x0070CF
2/12/2018 0:34,1429,3.4,0.012817,-1008,,,,0.012817,-1008,17.8,0,0,0,0,0x0070DD
2/13/2018 0:34,1430,3.4,0.013191,-1008,,,,0.013191,-1008,20.9,0,0,0,0,0x0070EB
2/14/2018 0:34,1431,3.4,0.013258,-1008,,,,0.013258,-1008,20.5,0,0,0,0,0x0070F9
2/15/2018 0:34,1432,3.4,0.012869,-1008,,,,0.012869,-1008,20.7,0,0,0,0,0x007107
2/16/2018 0:34,1433,3.4,0.012791,-992,,,,0.012791,-992,20.7,0,0,0,0,0x007115
2/17/2018 0:34,1434,3.4,0.013063,-1008,,,,0.013063,-1008,20.8,0,0,0,0,0x007123
2/18/2018 0:34,1435,3.4,0.013151,-1008,,,,0.013151,-1008,19.9,0,0,0,0,0x007131
2/19/2018 0:34,1436,3.4,0.013405,-992,,,,0.013405,-992,17.7,0,0,0,0,0x00713F
2/20/2018 0:34,1437,3.4,0.013357,-1008,,,,0.013357,-1008,20.5,0,0,0,0,0x00714D
2/21/2018 0:34,1438,3.4,0.013359,-1008,,,,0.013359,-1008,20.4,0,0,0,0,0x00715B
2/22/2018 0:34,1439,3.4,0.013603,-992,,,,0.013603,-992,20.4,0,0,0,0,0x007173
2/23/2018 0:34,1440,3.4,0.013704,-992,,,,0.013704,-992,21,0,0,0,0,0x007181
2/24/2018 0:34,1441,3.4,0.01346,-1008,,,,0.01346,-1008,20.8,0,0,0,0,0x00718F
2/25/2018 0:34,1442,3.4,0.013611,-1008,,,,0.013611,-1008,20.3,0,0,0,0,0x00719D
2/26/2018 0:34,1443,3.4,0.013557,-992,,,,0.013557,-992,19,0,0,0,0,0x0071AB
2/27/2018 0:34,1444,3.4,0.013695,-1024,,,,0.013695,-1024,20.4,0,0,0,0,0x0071B9
2/28/2018 0:34,1445,3.4,0.013737,-1008,,,,0.013737,-1008,20.8,0,0,0,0,0x0071C7
3/1/2018 0:34,1446,3.4,0.013674,-992,,,,0.013674,-992,20.8,0,0,0,0,0x0071D5
3/2/2018 0:34,1447,3.4,0.0138,-1008,,,,0.0138,-1008,21,0,0,0,0,0x0071E3
3/3/2018 0:34,1448,3.4,0.013926,-1008,,,,0.013926,-1008,21.1,0,0,0,0,0x0071F1
3/4/2018 0:34,1449,3.4,0.01405,-1008,,,,0.01405,-1008,20.3,0,0,0,0,0x0071FF
3/5/2018 0:34,1450,3.4,0.014141,-1008,,,,0.014141,-1008,18.1,0,0,0,0,0x00720D
3/6/2018 0:34,1451,3.4,0.014166,-1008,,,,0.014166,-1008,20.6,0,0,0,0,0x00721B
3/7/2018 0:34,1452,3.4,0.014114,-1008,,,,0.014114,-1008,20.7,0,0,0,0,0x007229
3/8/2018 0:34,1453,3.4,0.014154,-1008,,,,0.014154,-1008,20.9,0,0,0,0,0x007237
3/9/2018 0:34,1454,3.5,0.014009,-1008,,,,0.014009,-1008,21.4,0,0,0,0,0x007245
3/10/2018 0:34,1455,3.4,0.014063,-1008,,,,0.014063,-1008,21.1,0,0,0,0,0x007253
3/11/2018 0:34,1456,3.4,0.014217,-1008,,,,0.014217,-1008,19.9,0,0,0,0,0x007261
3/12/2018 0:34,1457,3.4,0.014389,-1008,,,,0.014389,-1008,18.3,0,0,0,0,0x00726F
3/13/2018 0:34,1458,3.5,0.014364,-1008,,,,0.014364,-1008,20.4,0,0,0,0,0x00727D
3/14/2018 0:34,1459,3.4,0.014345,-1008,,,,0.014345,-1008,20.3,0,0,0,0,0x00728B
3/15/2018 0:34,1460,3.4,0.014305,-1008,,,,0.014305,-1008,20.5,0,0,0,0,0x007299
3/16/2018 0:34,1461,3.4,0.014418,-1008,,,,0.014418,-1008,20.8,0,0,0,0,0x0072A7
3/17/2018 0:34,1462,3.5,0.014553,-1008,,,,0.014553,-1008,20.6,0,0,0,0,0x0072B5
3/18/2018 0:34,1463,3.4,0.014633,-1024,,,,0.014633,-1024,19.7,0,0,0,0,0x0072C3
3/19/2018 0:34,1464,3.4,0.014763,-1008,,,,0.014763,-1008,17,0,0,0,0,0x0072D1
3/20/2018 0:34,1465,3.5,0.014795,-1008,,,,0.014795,-1008,20.8,0,0,0,0,0x0072DF
3/21/2018 0:34,1466,3.5,0.014828,-1008,,,,0.014828,-1008,21.3,0,0,0,0,0x0072ED
3/22/2018 0:34,1467,3.4,0.01487,-1008,,,,0.01487,-1008,20.9,0,0,0,0,0x0072FB
3/23/2018 0:34,1468,3.5,0.014923,-1008,,,,0.014923,-1008,21.1,0,0,0,0,0x007309
3/24/2018 0:34,1469,3.4,0.015072,-1008,,,,0.015072,-1008,20.8,0,0,0,0,0x007317
3/25/2018 0:34,1470,3.4,0.015169,-1008,,,,0.015169,-1008,20,0,0,0,0,0x007325
3/26/2018 0:34,1471,3.4,0.015362,-992,,,,0.015362,-992,18.3,0,0,0,0,0x007333
3/27/2018 0:34,1472,3.4,0.015411,-1008,,,,0.015411,-1008,20.8,0,0,0,0,0x007341
3/28/2018 0:34,1473,3.4,0.015276,-1008,,,,0.015276,-1008,20.6,0,0,0,0,0x00734F
3/29/2018 0:34,1474,3.4,0.015291,-1008,,,,0.015291,-1008,20.8,0,0,0,0,0x00735D
3/30/2018 0:34,1475,3.5,0.015287,-1008,,,,0.015287,-1008,21.3,0,0,0,0,0x00736B
3/31/2018 0:34,1476,3.4,0.015417,-1008,,,,0.015417,-1008,20.4,0,0,0,0,0x007383
4/1/2018 0:34,1477,3.5,0.0154,-992,,,,0.0154,-992,20.3,0,0,0,0,0x007391
4/2/2018 0:34,1478,3.4,0.015512,-1008,,,,0.015512,-1008,18.6,0,0,0,0,0x00739F
4/3/2018 0:34,1479,3.5,0.015545,-1008,,,,0.015545,-1008,20.5,0,0,0,0,0x0073AD
4/4/2018 0:34,1480,3.4,0.015518,-1008,,,,0.015518,-1008,20.4,0,0,0,0,0x0073BB
4/5/2018 0:34,1481,3.5,0.015532,-1008,,,,0.015532,-1008,20.7,0,0,0,0,0x0073C9
4/6/2018 0:34,1482,3.5,0.036234,-1008,,,,0.036234,-1008,21.1,0,0,0,0,0x0073D7
4/7/2018 0:34,1483,3.4,0.035885,-1024,,,,0.035885,-1024,20.7,0,0,0,0,0x0073E5
4/8/2018 0:34,1484,3.4,0.03591,-1008,,,,0.03591,-1008,20.4,0,0,0,0,0x0073F3
4/9/2018 0:34,1485,3.4,0.035948,-1008,,,,0.035948,-1008,18.1,0,0,0,0,0x007401
4/10/2018 0:34,1486,3.5,0.03582,-1008,,,,0.03582,-1008,20.3,0,0,0,0,0x00740F
4/11/2018 0:34,1487,3.4,0.035706,-1008,,,,0.035706,-1008,20.4,0,0,0,0,0x00741D
4/12/2018 0:34,1488,3.4,0.035557,-1008,,,,0.035557,-1008,20.9,0,0,0,0,0x00742B
4/13/2018 0:34,1489,3.4,0.035343,-1024,,,,0.035343,-1024,21.2,0,0,0,0,0x007439
4/14/2018 0:34,1490,3.5,0.035404,-1008,,,,0.035404,-1008,21.6,0,0,0,0,0x007447
4/15/2018 0:34,1491,3.4,0.035622,-1008,,,,0.035622,-1008,20.4,0,0,0,0,0x007455
4/16/2018 0:34,1492,3.4,0.035612,-1008,,,,0.035612,-1008,18.9,0,0,0,0,0x007463
4/17/2018 0:34,1493,3.5,0.035175,-1024,,,,0.035175,-1024,21.1,0,0,0,0,0x007471
4/18/2018 0:34,1494,3.4,0.035151,-1024,,,,0.035151,-1024,20.7,0,0,0,0,0x00747F
4/19/2018 0:34,1495,3.4,0.03516,-1008,,,,0.03516,-1008,21.1,0,0,0,0,0x00748D
4/20/2018 0:34,1496,3.4,0.035265,-1008,,,,0.035265,-1008,21.1,0,0,0,0,0x00749B
4/21/2018 0:34,1497,3.5,0.035307,-1024,,,,0.035307,-1024,21.8,0,0,0,0,0x0074A9
4/22/2018 0:34,1498,3.5,0.035311,-1024,,,,0.035311,-1024,21.7,0,0,0,0,0x0074B7
4/23/2018 0:34,1499,3.4,0.035381,-1008,,,,0.035381,-1008,20.9,0,0,0,0,0x0074C5
4/24/2018 0:34,1500,3.5,0.035254,-1008,,,,0.035254,-1008,22.8,0,0,0,0,0x0074D3
4/25/2018 0:34,1501,3.5,0.035292,-1024,,,,0.035292,-1024,23.3,0,0,0,0,0x0074E1
4/26/2018 0:34,1502,3.5,0.035093,-1024,,,,0.035093,-1024,22.3,0,0,0,0,0x0074EF
4/27/2018 0:34,1503,3.4,0.035139,-1024,,,,0.035139,-1024,21.9,0,0,0,0,0x0074FD
4/28/2018 0:34,1504,3.5,0.035131,-1024,,,,0.035131,-1024,22.6,0,0,0,0,0x00750B
4/29/2018 0:34,1505,3.4,0.035223,-1008,,,,0.035223,-1008,21.5,0,0,0,0,0x007519
4/30/2018 0:34,1506,3.4,0.035336,-1008,,,,0.035336,-1008,19.8,0,0,0,0,0x007527
5/1/2018 0:34,1507,3.5,0.035244,-1008,,,,0.035244,-1008,21.6,0,0,0,0,0x007535
5/2/2018 0:34,1508,3.5,0.035124,-1008,,,,0.035124,-1008,23.5,0,0,0,0,0x007543
5/3/2018 0:34,1509,3.5,0.034832,-1008,,,,0.034832,-1008,24.6,0,0,0,0,0x007551
5/4/2018 0:34,1510,3.5,0.034891,-1008,,,,0.034891,-1008,22.9,0,0,0,0,0x00755F
5/5/2018 0:34,1511,3.4,0.093817,-1024,,,,0.093817,-1024,21.5,0,0,0,0,0x00756D
5/6/2018 0:34,1512,3.5,0.093275,-1024,,,,0.093275,-1024,21.7,0,0,0,0,0x00757B
5/7/2018 0:34,1513,3.5,0.093277,-1024,,,,0.093277,-1024,21.2,0,0,0,0,0x007593
5/8/2018 0:34,1514,3.5,0.09317,-1024,,,,0.09317,-1024,20.9,0,0,0,0,0x0075A1
5/9/2018 0:34,1515,3.5,0.09304,-1040,,,,0.09304,-1040,22.6,0,0,0,0,0x0075AF
5/10/2018 0:34,1516,3.5,0.092859,-1024,,,,0.092859,-1024,23.9,0,0,0,0,0x0075BD
5/11/2018 0:34,1517,3.4,0.092613,-1024,,,,0.092613,-1024,23.1,0,0,0,0,0x0075CB
5/12/2018 0:34,1518,3.4,0.092312,-1024,,,,0.092312,-1024,20.8,0,0,0,0,0x0075D9
5/13/2018 0:34,1519,3.5,0.092176,-1024,,,,0.092176,-1024,21.3,0,0,0,0,0x0075E7
5/14/2018 0:34,1520,3.5,0.092058,-1024,,,,0.092058,-1024,21.8,0,0,0,0,0x0075F5
5/15/2018 0:34,1521,3.5,0.005518,-1008,,,,0.005518,-1008,23.5,0,0,0,0,0x007603
5/16/2018 0:34,1522,3.5,0.005356,-1008,,,,0.005356,-1008,22.8,0,0,0,0,0x007611
5/17/2018 0:34,1523,3.5,0.005402,-1008,,,,0.005402,-1008,23.1,0,0,0,0,0x00761F
5/18/2018 0:34,1524,3.5,0.005373,-1008,,,,0.005373,-1008,22.3,0,0,0,0,0x00762D
5/19/2018 0:34,1525,3.4,0.005291,-1008,,,,0.005291,-1008,21.8,0,0,0,0,0x00763B
5/20/2018 0:34,1526,3.5,0.005291,-1008,,,,0.005291,-1008,20.6,0,0,0,0,0x007649
5/21/2018 0:34,1527,3.5,0.005287,-1008,,,,0.005287,-1008,20.4,0,0,0,0,0x007657
5/22/2018 0:34,1528,3.5,0.005327,-992,,,,0.005327,-992,21.5,0,0,0,0,0x007665
5/23/2018 0:34,1529,3.5,0.005276,-1008,,,,0.005276,-1008,20.7,0,0,0,0,0x007673
5/24/2018 0:34,1530,3.5,0.005264,-1008,,,,0.005264,-1008,20.8,0,0,0,0,0x007681
5/25/2018 0:34,1531,3.5,0.005011,-1008,,,,0.005011,-1008,21.2,0,0,0,0,0x00768F
5/26/2018 0:34,1532,3.4,0.005043,-1008,,,,0.005043,-1008,21.2,0,0,0,0,0x00769D
5/27/2018 0:34,1533,3.5,0.005089,-1008,,,,0.005089,-1008,22.9,0,0,0,0,0x0076AB
5/28/2018 0:34,1534,3.5,0.005075,-1008,,,,0.005075,-1008,23.2,0,0,0,0,0x0076B9
5/29/2018 0:34,1535,3.5,0.005024,-1008,,,,0.005024,-1008,21.6,0,0,0,0,0x0076C7
5/30/2018 0:34,1536,3.5,0.004965,-1008,,,,0.004965,-1008,21,0,0,0,0,0x0076D5
5/31/2018 0:34,1537,3.5,0.00375,-1008,,,,0.00375,-1008,21.3,0,0,0,0,0x0076E3
6/1/2018 0:34,1538,3.4,0.00395,-1008,,,,0.00395,-1008,21,0,0,0,0,0x0076F1
6/2/2018 0:34,1539,3.4,0.004095,-1008,,,,0.004095,-1008,21.2,0,0,0,0,0x0076FF
6/3/2018 0:34,1540,3.5,0.004177,-1008,,,,0.004177,-1008,21.1,0,0,0,0,0x00770D
6/4/2018 0:34,1541,3.5,0.004169,-1008,,,,0.004169,-1008,20.6,0,0,0,0,0x00771B
6/5/2018 0:34,1542,3.4,0.00412,-1008,,,,0.00412,-1008,20.3,0,0,0,0,0x007729
6/6/2018 0:34,1543,3.5,0.004114,-1008,,,,0.004114,-1008,19.8,0,0,0,0,0x007737
6/7/2018 0:34,1544,3.4,0.004175,-1008,,,,0.004175,-1008,20.2,0,0,0,0,0x007745
6/8/2018 0:34,1545,3.5,0.004177,-992,,,,0.004177,-992,20.7,0,0,0,0,0x007753
6/9/2018 0:34,1546,3.5,0.0044,-1008,,,,0.0044,-1008,21,0,0,0,0,0x007761
6/10/2018 0:34,1547,3.5,0.004389,-1008,,,,0.004389,-1008,21.1,0,0,0,0,0x00776F
6/11/2018 0:34,1548,3.5,0.004395,-1008,,,,0.004395,-1008,21.3,0,0,0,0,0x00777D
6/12/2018 0:34,1549,3.5,0.004353,-992,,,,0.004353,-992,21.3,0,0,0,0,0x00778B
6/13/2018 0:34,1550,3.5,0.004309,-1008,,,,0.004309,-1008,21.3,0,0,0,0,0x0077A3
6/14/2018 0:34,1551,3.5,0.004278,-992,,,,0.004278,-992,21.8,0,0,0,0,0x0077B1
6/15/2018 0:34,1552,3.5,-0.308825,-656,,,,-0.308825,-656,21.4,0,0,0,0,0x0077BF
6/16/2018 0:34,1553,3.5,-0.308813,-656,,,,-0.308813,-656,22.7,0,0,0,0,0x0077CD
6/17/2018 0:34,1554,3.5,-0.116282,-976,,,,-0.116282,-976,29.4,0,0,0,0,0x0077DB
6/18/2018 0:34,1555,3.5,-0.114399,-960,,,,-0.114399,-960,28.8,0,0,0,0,0x0077E9
6/19/2018 0:34,1556,3.5,-0.308769,-656,,,,-0.308769,-656,27.3,0,0,0,0,0x0077F7
6/20/2018 0:34,1557,3.5,-0.030003,-992,,,,-0.030003,-992,26.2,0,0,0,0,0x007805
6/21/2018 0:34,1558,3.5,-0.029263,-992,,,,-0.029263,-992,27.2,0,0,0,0,0x007813
6/22/2018 0:34,1559,3.4,-0.003361,-1008,,,,-0.003361,-1008,25.3,0,0,0,0,0x007821
6/23/2018 0:34,1560,3.5,0.241116,-1056,,,,0.241116,-1056,26.3,0,0,0,0,0x00782F
6/24/2018 0:34,1561,3.5,0.2421,-1056,,,,0.2421,-1056,26.6,0,0,0,0,0x00783D
6/25/2018 0:34,1562,3.5,0.243126,-1056,,,,0.243126,-1056,26.5,0,0,0,0,0x00784B
6/26/2018 0:34,1563,3.5,0.245852,-1040,,,,0.245852,-1040,26,0,0,0,0,0x007859
6/27/2018 0:34,1564,3.5,0.265352,-992,,,,0.265352,-992,26.3,0,0,0,0,0x007867
6/28/2018 0:34,1565,3.5,0.26721,-976,,,,0.26721,-976,26.6,0,0,0,0,0x007875
6/29/2018 0:34,1566,3.5,-0.015676,-992,,,,-0.015676,-992,25.9,0,0,0,0,0x007883
6/30/2018 0:34,1567,3.5,0.316799,-832,,,,0.316799,-832,27.3,0,0,0,0,0x007891
7/1/2018 0:34,1568,3.5,0.316797,-816,,,,0.316797,-816,27.5,0,0,0,0,0x00789F
7/2/2018 0:34,1569,3.5,0.316792,-832,,,,0.316792,-832,28.4,0,0,0,0,0x0078AD
7/3/2018 0:34,1570,3.5,0.316786,-832,,,,0.316786,-832,29.2,0,0,0,0,0x0078BB
7/4/2018 0:34,1571,3.5,0.316788,-816,,,,0.316788,-816,29.3,0,0,0,0,0x0078C9
7/5/2018 0:34,1572,3.5,0.31678,-832,,,,0.31678,-832,30.1,0,0,0,0,0x0078D7
7/6/2018 0:34,1573,3.5,0.316776,-832,,,,0.316776,-832,30.6,0,0,0,0,0x0078E5
7/7/2018 0:34,1574,3.5,0.316786,-816,,,,0.316786,-816,29.3,0,0,0,0,0x0078F3
7/8/2018 0:34,1575,3.5,0.316786,-800,,,,0.316786,-800,29.6,0,0,0,0,0x007901
7/9/2018 0:34,1576,3.5,0.316786,-816,,,,0.316786,-816,29.6,0,0,0,0,0x00790F
7/10/2018 0:34,1577,3.5,0.316782,-816,,,,0.316782,-816,30.2,0,0,0,0,0x00791D
7/11/2018 0:34,1578,3.5,0.316784,-816,,,,0.316784,-816,29.8,0,0,0,0,0x00792B
7/12/2018 0:34,1579,3.4,0.316792,-832,,,,0.316792,-832,28.6,0,0,0,0,0x007939
7/13/2018 0:34,1580,3.4,0.316792,-800,,,,0.316792,-800,28.6,0,0,0,0,0x007947
7/14/2018 0:34,1581,3.4,0.316788,-816,,,,0.316788,-816,29.3,0,0,0,0,0x007955
7/15/2018 0:34,1582,3.5,0.316784,-800,,,,0.316784,-800,29.8,0,0,0,0,0x007963
7/16/2018 0:34,1583,3.5,0.31678,-816,,,,0.31678,-816,30.3,0,0,0,0,0x007971
7/17/2018 0:34,1584,3.5,0.316778,-816,,,,0.316778,-816,30.6,0,0,0,0,0x00797F
7/18/2018 0:34,1585,3.4,0.316782,-800,,,,0.316782,-800,30.2,0,0,0,0,0x00798D
7/19/2018 0:34,1586,3.4,0.316786,-832,,,,0.316786,-832,29.5,0,0,0,0,0x00799B
7/20/2018 0:34,1587,3.4,0.316788,-816,,,,0.316788,-816,29.3,0,0,0,0,0x0079B3
7/21/2018 0:34,1588,3.4,0.316788,-816,,,,0.316788,-816,29.1,0,0,0,0,0x0079C1
7/22/2018 0:34,1589,3.4,0.316788,-816,,,,0.316788,-816,29.2,0,0,0,0,0x0079CF
7/23/2018 0:34,1590,3.4,0.316792,-816,,,,0.316792,-816,28.6,0,0,0,0,0x0079DD
7/24/2018 0:34,1591,3.4,0.316793,-816,,,,0.316793,-816,28.3,0,0,0,0,0x0079EB
7/25/2018 0:34,1592,3.4,0.316795,-816,,,,0.316795,-816,28.1,0,0,0,0,0x0079F9
7/26/2018 0:34,1593,3.4,0.316797,-688,,,,0.316797,-688,27.7,0,0,0,0,0x007A07
7/27/2018 0:34,1594,3.4,0.316799,-816,,,,0.316799,-816,27.5,0,0,0,0,0x007A15
7/28/2018 0:34,1595,3.4,0.316797,-800,,,,0.316797,-800,27.8,0,0,0,0,0x007A23
7/29/2018 0:34,1596,3.4,0.316799,-816,,,,0.316799,-816,27.4,0,0,0,0,0x007A31
7/30/2018 0:34,1597,3.4,0.316801,-816,,,,0.316801,-816,27.1,0,0,0,0,0x007A3F
7/31/2018 0:34,1598,3.5,0.078169,-1008,,,,0.078169,-1008,26.8,0,0,0,0,0x007A4D
8/1/2018 0:34,1599,3.5,0.045216,-1024,,,,0.045216,-1024,27.4,0,0,0,0,0x007A5B
8/2/2018 0:34,1600,3.5,-0.036283,-992,,,,-0.036283,-992,27.3,0,0,0,0,0x007A69
8/3/2018 0:34,1601,3.5,0.059408,-1024,,,,0.059408,-1024,29.5,0,0,0,0,0x007A77
8/4/2018 0:34,1602,3.4,-0.044554,-992,,,,-0.044554,-992,18.6,0,0,0,0,0x007A85
8/5/2018 0:34,1603,3.5,0.119753,-1040,,,,0.119753,-1040,22.6,0,0,0,0,0x007A93
8/6/2018 0:34,1604,3.5,0.115774,-1040,,,,0.115774,-1040,22.3,0,0,0,0,0x007AA1
8/7/2018 0:34,1605,3.4,0.032982,-1024,,,,0.032982,-1024,15.1,0,0,0,0,0x007AAF
8/8/2018 0:34,1606,3.5,0.222374,-1088,,,,0.222374,-1088,17.6,0,0,0,0,0x007ABD
8/9/2018 0:34,1607,3.5,-0.013803,-992,,,,-0.013803,-992,18.6,0,0,0,0,0x007ACB
8/10/2018 0:34,1608,3.5,-0.016573,-992,,,,-0.016573,-992,19.2,0,0,0,0,0x007AD9
8/11/2018 0:34,1609,3.5,-0.019323,-992,,,,-0.019323,-992,20.4,0,0,0,0,0x007AE7
8/12/2018 0:34,1610,3.5,-0.020519,-992,,,,-0.020519,-992,21.5,0,0,0,0,0x007AF5
8/13/2018 0:34,1611,3.5,-0.022503,-992,,,,-0.022503,-992,21.6,0,0,0,0,0x007B03
8/14/2018 0:34,1612,3.4,0.048885,-1008,,,,0.048885,-1008,21.1,0,0,0,0,0x007B11
8/15/2018 0:34,1613,3.5,0.130651,-1040,,,,0.130651,-1040,21.3,0,0,0,0,0x007B1F
8/16/2018 0:34,1614,3.5,0.133503,-1040,,,,0.133503,-1040,23.3,0,0,0,0,0x007B2D
8/17/2018 0:34,1615,3.4,-0.189875,-960,,,,-0.189875,-960,15.5,0,0,0,0,0x007B3B
8/18/2018 0:34,1616,3.4,0.316908,-896,,,,0.316908,-896,10.2,0,0,0,0,0x007B49
8/19/2018 0:34,1617,3.5,-0.037693,-976,,,,-0.037693,-976,16.9,0,0,0,0,0x007B57
8/20/2018 0:34,1618,3.4,-0.037342,-992,,,,-0.037342,-992,13.8,0,0,0,0,0x007B65
8/21/2018 0:34,1619,3.4,-0.037132,-976,,,,-0.037132,-976,15.6,0,0,0,0,0x007B73
8/22/2018 0:34,1620,3.4,-0.037544,-976,,,,-0.037544,-976,5,0,0,0,0,0x007B81
8/23/2018 0:34,1621,3.4,-0.037584,-992,,,,-0.037584,-992,10.8,0,0,0,0,0x007B8F
8/24/2018 0:34,1622,3.4,-0.037796,-992,,,,-0.037796,-992,11.9,0,0,0,0,0x007B9D
8/25/2018 0:34,1623,3.4,-0.037889,-976,,,,-0.037889,-976,14,0,0,0,0,0x007BAB
8/26/2018 0:34,1624,3.4,-0.038054,-976,,,,-0.038054,-976,11.9,0,0,0,0,0x007BC3
8/27/2018 0:34,1625,3.4,-0.03813,-976,,,,-0.03813,-976,7.6,0,0,0,0,0x007BD1
8/28/2018 0:34,1626,3.4,-0.038139,-976,,,,-0.038139,-976,9.9,0,0,0,0,0x007BDF
8/29/2018 0:34,1627,3.4,-0.038057,-976,,,,-0.038057,-976,5.6,0,0,0,0,0x007BED
8/30/2018 0:34,1628,3.5,-0.037832,-992,,,,-0.037832,-992,14.1,0,0,0,0,0x007BFB
8/31/2018 0:34,1629,3.4,-0.038164,-976,,,,-0.038164,-976,5.5,0,0,0,0,0x007C09
9/1/2018 0:34,1630,3.4,-0.038038,-976,,,,-0.038038,-976,5.3,0,0,0,0,0x007C17
9/2/2018 0:34,1631,3.4,-0.037979,-960,,,,-0.037979,-960,1.9,0,0,0,0,0x007C25
9/3/2018 0:34,1632,3.4,-0.037819,-960,,,,-0.037819,-960,2.9,0,0,0,0,0x007C33
9/4/2018 0:34,1633,3.4,-0.03763,-992,,,,-0.03763,-992,6.9,0,0,0,0,0x007C41
9/5/2018 0:34,1634,3.5,-0.037397,-976,,,,-0.037397,-976,9.1,0,0,0,0,0x007C4F
9/6/2018 0:34,1635,3.5,-0.037161,-992,,,,-0.037161,-992,14.1,0,0,0,0,0x007C5D
9/7/2018 0:34,1636,3.4,-0.037359,-976,,,,-0.037359,-976,5.4,0,0,0,0,0x007C6B
9/8/2018 0:34,1637,3.4,-0.037233,-976,,,,-0.037233,-976,8.7,0,0,0,0,0x007C79
9/9/2018 0:34,1638,3.5,-0.037249,-976,,,,-0.037249,-976,8.9,0,0,0,0,0x007C87
9/10/2018 0:34,1639,3.4,-0.037313,-976,,,,-0.037313,-976,6,0,0,0,0,0x007C95
9/11/2018 0:34,1640,3.4,-0.037262,-960,,,,-0.037262,-960,0.8,0,0,0,0,0x007CA3
9/12/2018 0:34,1641,3.5,-0.037018,-976,,,,-0.037018,-976,9.4,0,0,0,0,0x007CB1
9/13/2018 0:34,1642,3.5,-0.036537,-976,,,,-0.036537,-976,6.9,0,0,0,0,0x007CBF
9/14/2018 0:34,1643,3.4,-0.036669,-976,,,,-0.036669,-976,4.8,0,0,0,0,0x007CCD
9/15/2018 0:34,1644,3.5,-0.036366,-976,,,,-0.036366,-976,9.1,0,0,0,0,0x007CDB
9/16/2018 0:34,1645,3.5,-0.035265,-976,,,,-0.035265,-976,10.2,0,0,0,0,0x007CE9
9/17/2018 0:34,1646,3.5,-0.034969,-992,,,,-0.034969,-992,12.3,0,0,0,0,0x007CF7
9/18/2018 0:34,1647,3.4,-0.034998,-976,,,,-0.034998,-976,3.1,0,0,0,0,0x007D05
9/19/2018 0:34,1648,3.4,-0.033092,-976,,,,-0.033092,-976,4.3,0,0,0,0,0x007D13
